title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Cinéma : Alex Lutz incarne une idole de la chanson française	"Alex Lutz vient de réaliser son deuxième long-métrage, \"Guy\". L'histoire d'une ancienne idole de la chanson française.Le film est audacieux, il prend la forme d'un documentaire sur un chanteur populaire, par le fils qu'il a eu sans le savoir vingt ans plus tôt. L'occasion pour Alex Lutz d'inventer de toute pièce un chanteur, sa musique et ses tubes qui ont peut-être pris quelques rides, comme lui, et l'occasion d'évoquer un choc des générations. Autour de Guy Jamet, le film Guy convoque de vrais chanteurs et interroge les mystères de la popularité. Une incroyable performance, nécessitant plus de 4 heures de maquillage et pour laquelle Alex Lutz chantaient pour la première fois. \"Il fallait que ce personnage existe complètement car c'est un personnage de roman, on doit s'y être attaché à la fin du livre\", explique le comédien. \"Travailler avec beaucoup de détails\" Pourquoi un faux documentaire ? \"Ça me permettait d'être extrêmement libre et de pouvoir m'amuser avec cette histoire, cette vie. Le faux documentaire permet de travailler avec beaucoup de détails et, à l'intérieur de cela, raconter cette histoire entre père et fils\", précise Alex Lutz. Pour construire le personnage de Guy, il s'est inspiré de plusieurs chanteurs et a pris beaucoup de plaisir à enregistrer la bande originale du film, qu'il chante lui-même. \"C'est un personnage qui a pris des coups dans la figure au fil de sa vie\", explique Alex Lutz pour justifier le changement de voix de son personnage au long du film. La performance du comédien a été saluée par la critique, pour ce film très drôle, mais dans lequel on perçoit un peu de mélancolie : \"Vu que c'est une ode à la vie, ça doit ressembler à la vie. Dans la vie on rigole et des fois on est plus amère\", conclut Alex Lutz."	Elsa Pallot	France 2	8	26	2018
"Cinéma : Eddy Mitchell revient dans \"Les Vieux Fourneaux\""	"La \"vieille canaille\" et l'actrice Alice Pol sont les invités de plateau de France 2. Tous deux figurent à l'affiche des \"Vieux Fourneaux\", un film de Christophe Duthuron, adapté de la bande-dessinée éponyme.Pierrot, Mimile et Antoine sont les trois héros du film Les Vieux Fourneaux, en salles le 22 août prochain. Un trio d'enfer incarné par Pierre Richard, Eddy Mitchell et Roland Giraud. Trois acteurs bien connus des Français mais qui n'avaient, jusqu'à présent, jamais tourné ensemble. \"C'est la première fois et ce n'est peut-être pas la dernière d'ailleurs\" plaisante Eddy Mitchell, invité du plateau de France 2 dimanche 19 août. Ça a fonctionné. Il faut dire qu'on a des rôles formidables\". Cordial et chaleureux Le pitch du film : deux amis d'enfance, Pierrot et Mimile, se retrouvent pour aller, ensemble, à l'enterrement de la femme du troisième héros de la bande, Antoine. Celui-ci découvre un peu après que sa femme défunte avait un amant et décide donc d'aller le tuer. Le trio est né il y a quatre ans dans une bande-dessinée : Pierrot est anarchiste et râleur, Mimile est un ancien globetrotteur, Antoine est un ex-syndicaliste, et veuf. Pour Pierre Richard et Roland Giraud, le long-métrage est un film \"ludique\", pour lequel ils ont \"beaucoup bu et trop mangé, mais c'était tout le temps cordial et chaleureux\"."	Elsa Pallot	France 2	8	19	2018
Cinéma : Fabrice Luchini maire de Lyon	"À Lyon (Rhône), Fabrice Luchini est en plein tournage du film \"Alice et le Maire\" de Nicolas Pariser. Il incarne un maire de la ville en plein doute.À Lyon (Rhône), le tournage du film Alice et le Maire est en cours. Dans cette fiction, la ville a un nouveau maire, incarné par Fabrice Luchini, et il ne va pas très bien. L'acteur campe un élu en mal d'idées qui, au contact d'une jeune philosophe, va retrouver du mordant. Le film est une comédie sur le désarroi des politiques. \"Leur fonction ne leur permet pas des faiblesses comme 'je suis au bout du rouleau'\" , raconte l'acteur. \"Radical, ambitieux et extrêmement séduisant\" Ce film de Nicolas Pariser est \"radical, ambitieux et extrêmement séduisant, car il ose parler de la politique\", poursuit Fabrice Luchini. Le simple fait que le maire de Lyon soit le héros du film a intrigué le microcosme politique local. Certains élus et journalistes y ont vu un possible portrait de Gérard Collomb, ex-maire de Lyon et désormais ministre de l'Intérieur. Une comparaison que récuse le réalisateur. \"Photographier l'archétype d'un homme politique qui est à un moment flottant et qui devient très puissant, là ça devient universel\", ajoute Fabrice Luchini. Le film sortira au printemps 2019."	Pierre-Yves Grenu	France 3	9	7	2018
Cinéma : Jean Dujardin fait son retour dans les salles	"L'acteur Jean Dujardin revient sur les écrans dans une comédie de cape et d'épée. Il incarne le capitaine Neuville au côté de Mélanie Laurent dans \"Le retour du héros\".Il est capitaine de l'armée napoléonienne. Mais un héros usurpé, déserteur, hâbleur et sans scrupules. Elle est une jeune femme de bonne famille, responsable de l'imposture qui constitue le ressort de l'intrigue. Le retour du héros est une comédie joyeuse aux ressorts contemporains. \"Le besoin d'exister, la parité, l'égalité homme femme, les salaires, la pyramide de Madoff. Tout ça fait écho. Le public rentre plus facilement dans le film et oublie très rapidement que c'est un film en costumes\", explique Jean Dujardin. Un couple inédit à l'écran Pour son premier emploi de comédie, Mélanie Laurent incarne un personnage très moderne. Bourgeoise certes, mais en décalage avec sa famille,avec l'envie d'échapper à son carcan. \"Élisabeth s'octroie le droit de penser, de lire, d'écrire, de ne pas se marier, de demander la parité, d'avoir du caractère. Ce qui est déjà énorme\", raconte Mélanie Laurent. Le réalisateur Laurent Tirard renoue avec un genre un peu disparu : les comédies d'aventures à la française. Jean Dujardin et Mélanie Laurent, un couple vedette inédit à l'écran, communiquent sans peine leur plaisir de jouer."	Pierre-Yves Grenu	France 3	2	12	2018
Cinéma : Kad Merad dans le rôle d'un père roi de la débrouille	"Dans \"Comme des rois\", Kad Merad campe le rôle d'un père qui n'hésite pas à monter des arnaques pour parvenir à gagner sa vie et entraîne son fils avec lui.Kad Merad est à l'affiche de Comme des rois, un film de Xabi Molia. Une histoire entre un père et un fils qui montent des arnaques à la vente en porte-à-porte. \"J'ai vu tout de suite la proximité avec moi. J'ai fait beaucoup de porte-à-porte aussi quand j'étais jeune\", confie Kad Merad. Petit budget, peu de moyens, mais un film tendre et nerveux sur la débrouille quand on n'a pas un sou, le troisième de Xabi Molina. Kad Merad bluffant, Kacey Mottet Klein talentueux \"Dans les quartiers difficiles, ce n'est pas la désespérance. Il y a aussi l'énergie, l'envie de s'en sortir, de l'autodérision, de la tchatche, et c'est ça que j'ai voulu transmettre\", confie le réalisateur. Kad Merad est de son côté bluffant dans le rôle d'un père prêt à tout pour assurer la survie de sa famille. Dans le rôle du fils, on découvre le talentueux Kacey Mottet-Klein."	Philippe Denis	France 3	4	29	2018
Cinéma : Pierre Lapin à l'écran	"Pierre Lapin, né de l'imagination d'une Anglaise, Beatrix Potter, il y a plus de 100 ans, est un livre devenu phénomène d'édition, mais désormais également un film en 3D.Frimeur, hâbleur, Pierre Lapin règne en maitre dans cette campagne anglaise si tranquille, flanqué de ses trois soeurs et de son cousin Jeannot. Son passe-temps favori ? Jouer avec les nerfs de son voisin, Monsieur Mac Gregor, en ruinant son potager. Des lapins malins doublés en français par une bande d'humoristes qui n'a pas boudé son plaisir : \"Ils sont vraiment extrêmement mignons, on aimerait en avoir des comme ça à la maison, et de l'autre côté, ils ont vraiment un côté crapule : ils imaginent des coups pas possibles\", résume le comédien Philippe Lachaud, voix française de Pierre Lapin. 45 millions d'exemplaires vendus Des lapins craquants comme des peluches, grâce au mélange de prises de vue réelles et de la 3D, sans jamais trahir le réalisme des aquarelles de celle qui les a crées il y a 116 ans, Beatrix Potter. Une Anglaise qui pour tromper l'ennui, peint la nature. Un jour, pour consoler un enfant malade, elle imagine les aventures d'un lapereau gaffeur roublard : Pierre Lapin était né, devenu phénomène d'édition. \"Elle a vendu plus de livres qu'Harry Potter\", explique Patrick Maynot, directeur général de la librairie W.H. Smith à Paris. 20 livres publiés traduits en 36 langues, 45 millions d'exemplaires vendus, sans compter les jouets et les produits dérivés. Alors même si Pierre Lapin s'émancipe un peu de son image policée dans le film, il a toujours ses fans."	Pierre-Yves Grenu	France 3	4	3	2018
"Cinéma : Romain Duris revient avec \"Nos batailles\""	"\"Nos batailles\" raconte l'histoire d'un homme quitté par sa femme, Olivier, qui lutte à chaque instant pour ses enfants. Le film sort mercredi 3 octobre.Dans le film \"Nos batailles\", en salles le 3 octobre, Olivier est confronté à l'inacceptable : sa femme disparaît sans laisser de trace du jour au lendemain. Entre ses enfants d'un côté et ses obligations professionnelles de l'autre, il doit fait face. \"Il essaye tant bien que mal de garder la face et on sent que c'est un personnage qui avance\", explique Romain Duris qui incarne le rôle d'Olivier. Des dialogues inventés... par les comédiens Petit à petit, l'homme apprend à écouter ses enfants, à les comprendre. Il est aidé par son excentrique soeur, incarnée par Laetitia Dosch. \"Elle va arriver dans cette famille et on va la voir apporter de la joie, de la fantaisie, de l'imagination, de l'affection\", explique la comédienne. La particularité du film : aucun dialogue n'était écrit et les acteurs ont dû les inventer en fonction des situations. Le résultat est probant."	Philippe Denis	France 3	9	30	2018
Cinéma : Vincent Lindon enquête sur une apparition	Dans L'apparition, Vincent Lindon doit enquêter sur une jeune fille devenue objet de culte après avoir vu des apparitions de la Vierge.Jacques, un journaliste de guerre, est plutôt sceptique lorsque le Vatican lui propose d'enquêter sur des visions de la Vierge Marie qui attirent en masse des curieux dans un petit village de montagne. Jacques, le journaliste cartésien, se retrouve dans une commission d'enquête de l'Église catholique avec des médecins et des théologiens pour auditionner la jeune fille. Mystère ou mystification ? Le doute a séduit l'acteur Vincent Lindon. Un thriller pour percer le mystère de la foi L'apparition est une fiction inspirée par des centaines d'apparitions mariales recensées, mais pas toujours validées par l'Église catholique. De Bernadette Soubirou à Lourdes à Fatima au Portugal, depuis des siècles, ces élans de foi ont dépassé le Vatican et fasciné le réalisateur Xavier Giannoli. Avec ce thriller mené tambour battant, le cinéaste tente de percer avec talent le mystère de la foi sans prosélytisme ni moqueries. Le film sort mercredi 14 février, au lendemain de la guérison d'une religieuse à Lourdes reconnue comme miraculeuse.	Pierre-Yves Grenu	France 3	2	14	2018
"Cinéma : avec \"Les Frères Sisters\", Jacques Audiard signe un western poignant"	"Le réalisateur français Jacques Audiard se lance dans le western au travers du film \"Les Frères Sisters\", une peinture d'un Far West impitoyable en pleine ruée vers l'or. Au casting figure notamment l'Américain Joaquin Phoenix.Dès les premières images du film Les Frères Sisters, tout est dit, avec ces deux ombres sur fond d'incendie, qui viennent de faire un carnage. Deux tueurs à gages, deux frères inséparables qui parcourent l'Ouest américain, le doigt sur la gâchette et de drôles d'idées derrière la tête. Aux manettes de ce western singulier, un réalisateur français, Jacques Audiard, césarisé, palmé et nommé aux Oscars. C'est l'un des acteurs américains du film, John C. Reilly, qui lui a apporté le projet. Une réflexion sur la violence Grands espaces, chevauchées, duels : tout y est. Mais ce qui a intéressé le réalisateur d'Un prophète, ce n'était pas de faire un western hollywoodien, mais un film personnel, une réflexion sur la violence. Alors, même si le décor a changé, ces frères Sisters ressemblent aux personnages de ses autres films, qui comme dans un conte, tentent d'échapper à une malédiction."	Thomas Horeau	France 2	9	16	2018
"Cinéma : avec \"Ocean's 8\", la saga se féminise"	"\"Ocean's 8\" sort en salle mercredi 13 juin. Cette fois-ci, une équipe exclusivement féminine tente de dérober un collier de diamants.Ocean's 8, c'est l'histoire de huit braqueuses qui convoitent un collier de 150 millions de dollars lors d'un bal du Metropolitan Museum de New York (États-Unis). Le casting est riche, avec notamment Rihanna, Cate Blanchett et Sandra Bullock. Cette fois-ci, le casse se fera sans violence ou explosion, contrairement aux précédents opus de la série Ocean. Un beau casting En principe, Ocean était une trilogie, mais voilà un quatrième opus. Il faut croire que la série rapporte presque autant que les braquages qu'elle raconte. Mais il y a tout de même une nouvelle recette : un casting exclusivement féminin. George Clooney ne sera donc pas à l'écran, mais le héros de la série produit ce quatrième film. Sa sœur, jouée par Sandra Bullock, et son gang de filles, donnent opportunément une image plus féminine du cinéma hollywoodien."	Thomas Horeau	France 2	6	10	2018
Cinéma : l'amour plus fort que tout	"Dans \"Bonhomme\", Marion Vernoux raconte la vie d'un couple qui va être bouleversée à la suite d'un accident de voiture.Après un accident de voiture, Piotr souffre de lésions suite à un traumatisme crânien. Problème de mémoire, de comportement, Piotr est désormais un esprit d'enfant dans un corps d'homme. Nicolas Duvauchelle et Ana Girardot ont rencontré des patients et leurs proches pour préparer le film. \"Soudain, à la faveur d'une réminiscence, ils se rendent compte qu'ils ont perdu la carte mère, il y a quelque chose qui s'est barré et qui est barré à jamais\", explique la réalisatrice de Bonhomme Marion Vernoux. Une belle histoire d'amour Véronique Signori souffre d'un traumatisme crânien et elle s'est reconnue dans les réactions de Piotr. \"Ses changements d'attitude, ses frustrations, ses colères, ses pleurs, tout nous remet en question, ce qu'on a été et ce qu'on ne pourra plus être\", explique-t-elle. Bonhomme est un magnifique film d'amour, dans lequel une jeune femme va réapprendre chaque jour à aimer ce compagnon imprévisible. Son bonhomme, maintenant et à jamais."	Philippe Denis	France 3	8	26	2018
Cinéma : l'empire du Milieu contre-attaque	JT 20H - Ce dimanche 18 novembre 2018, nos reporters nous font découvrir Chinawood. Un studio de cinéma situé à Hengdian, au sud de Shanghai.  Chinawood est le plus grand studio de cinéma au monde. On y trouve au total 28 décors permanents. Ces décors sont issus de la volonté du milliardaire Xu WenRong. Ils ont généré quarante mille emplois directs et indirects. On y compte 600 films tournés chaque année et cela représente trois plus que les studios Universal en Californie. Ce sujet a été diffusé dans le journal télévisé de 20H du 18/11/2018 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 18 novembre 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	11	18	2018
Cinéma : la cérémonie des Golden Globes sous le symbole de la lutte contre les violences sexuelles	La cérémonie des Golden Globes s'est déroulée hier 7 janvier dans une atmosphère particulière, quelques mois après l'affaire Harvey Weinstein.Robes noires sur tapis rouge. Meryl Streep, Salma Hayek, Sharon Stone ou encore Eva Longoria : toutes étaient vêtues de noir le 7 janvier dernier pour assister à la cérémonie des Golden Globes. Quelques représentants de la gent masculine ont suivi, fiers d'apporter leur soutien à cette belle démonstration médiatique. Trois mois après l'affaire Harvey Weinstein et les révélations en série d'agressions sexuelles, le monde du cinéma a tenu à faire passer un message fort. Des femmes fortes au palmarès Lauréate d'un prix pour l'ensemble de sa carrière, l'animatrice Oprah Winfrey a d'emblée donné le ton. Et le palmarès confirme la dynamique : de Frances McDormand, meilleure actrice, à Lady Bird, meilleure comédie, les récompenses ont été attribuées à des personnages de femmes fortes et courageuses. Tout un symbole pour la première cérémonie officielle de l'après-Weinstein. Les Golden Globes sont souvent révélateurs du palmarès des Oscars. Le 4 mars prochain, la cérémonie devrait, elle aussi, être marquée par un message très militant.	Pierre-Yves Grenu	France 3	1	8	2018
Cinéma : la guerre des sexes	"A l'heure où les tribunes se multiplient dans la presse, dont celles qui réclament plus de place pour les femmes, le monde du cinéma est-il prêt pour les quotas en faveur dans le financement des projets ?Sur les plateaux comme dans la vie, l'actrice, scénariste et réalisatrice, Agnès Jaoui veut bousculer le système et en finir avec le sexisme dans le cinéma français. Dans une tribune publiée dans un grand quotidien, aux côtés de Juliette Binoche, elle demande des quotas de femmes dans le cinéma pour vaincre les inégalités. Un film sur cinq est réalisé par une femme \"On passe notre temps à nous plaindre, mais à un moment il faut qu'il y ait des actes, que la loi change les choses\", martèle Agnès Jaoui . Les chiffres parlent d'eux-mêmes : un film sur cinq, seulement, est réalisé par une femme. La rémunération d'une réalisatrice est inférieure de 40% à celle d'un réalisateur. Enfin, le devis moyen des films est de 3,5 millions d'euros pour des femmes cinéastes contre 4,7 millions d'euros pour les hommes."	Elsa Pallot	France 2	3	2	2018
"Cinéma : la magie de \"Casse-Noisette\""	"Pour Noël, Disney adapte le célèbre \"Casse-Noisette\". Des costumes spectaculaires, des effets spéciaux dernier cri : un film à aller voir en famille.Toute la famille de la jeune Clara s'apprête à réveillonner. Mais, ce soir-là, alors que la fête bat son plein, la jeune fille va faire une étrange découverte. La voici soudain propulsée dans un monde parallèle composé de quatre royaumes en danger que Clara va devoir sauver. \"C'est une version fantastique du conte d'Hoffmann. Nous y avons ajouté des nouveautés, mais dans l'ensemble, les gens s'y retrouveront\", explique le coréalisateur, Lasse Hallström. Une histoire \"tellement spéciale\" Dans le domaine du fantastique, on s'y connait chez Disney : des images de synthèse, un carrousel grandeur nature, des créatures étranges issues de l'imagination débordante d'un écrivain du XIXe siècle et des graphistes d'aujourd'hui. Enfin, on ne serait oublier le ballet ni la musique, signée Tchaïkovski, omniprésent dans le film. \"Des générations d'enfants connaissent Casse-Noisette et c'est pour cela que cette histoire est tellement spéciale\", souligne la comédienne Mackenzie Foy, qui joue le rôle de Clara."	Pierre-Yves Grenu	France 3	11	27	2018
Cinéma : le retour des Indestructibles	"Les Indestructibles font leur retour au cinéma mercredi 4 juillet. 14 ans après le premier volet des studios Pixar, le film d'animation a déjà réalisé le meilleur démarrage de tous les temps aux Etats-Unis. Un film plein d'humour et ouvertement féministe.La famille des superhéros Indestructibles revient en force. Elastigirl est une superhéroïne qui n'a besoin de personne. Cette fois, c'est elle qui mène le combat contre les méchants, et pendant ce temps, c'est Bob le père, qui s'occupe des enfants. Gérard Lanvin incarne la voix française de Bob l'Indestructible, mais père de famille ordinaire. Une famille composée de personnages forts, comme Violette, l'adolescente rebelle. Les techniques d'animation ont considérablement évolué Le petit dernier des Indestructibles, Jack-Jack, épuise son père. Il doit trouver de l'aide auprès de tante Edna, une femme impitoyable, inspirée du monde de la mode. \"C'est une petite bonne femme de rien du tout, physiquement pas terrible, mais elle a un caractère bien trempé, elle sait ce qu'elle veut. Elle est convaincue qu'elle est la plus grande styliste de l'univers, et ça ne se discute pas\", décrit Amanda Lear, la voix française de Tante Edna. 14 ans après le premier opus, les techniques d'animation ont considérablement évolué, et rendent la famille des superhéros encore plus dynamiques. Oscarisé, le premier film d'animation avait très bien marché, et le second est bien parti, puisqu'il fait un carton aux États-Unis."	Pierre-Yves Grenu	France 3	7	2	2018
Cinéma : le triomphe des Déguns à Marseille	"Le film \"Les Déguns\", réalisé par Claude Zidi Junior et Cyrille Droux, arrive au cinéma. Après la web-série du même nom, le long-métrage est un succès.Le long-métrage Les Déguns, réalisé par Claude Zidi Junior et Cyrille Droux, arrive au cinéma. Les aventures de Nordine Salhi et Karim Jebli, deux jeunes de la web-série du même nom sont désormais sur grand écran. Mercredi 12 septembre, ils étaient à Marseille (Bouches-du-Rhône) pour l'avant-première du long-métrage. Karim et \"Nono\", sont dans la peau de deux cambrioleurs maladroits, à l'humour trash. \"Le rire n'a pas de frontières\" Ce premier film, cette épopée, est fidèle à la série. Et après chaque projection, c'est le même rituel : chacun veut son selfie. Ils en étaient à 3 500, dans la soirée du mercredi 12 septembre. La rançon du succès. Des enfants, des parents et des ados...Le public lui, est varié. À Marseille (Bouches-du-Rhône), à Lyon (Rhône), partout en France, le charme opère. \"On voit que le rire n'a pas de frontières\", raconte Karim Jebli. \"Je ne peux pas dire mieux\", rajoute son acolyte."	Pierre-Yves Grenu	France 3	9	13	2018
Cinéma : les Tuche à l'Elysée	Le troisième opus de la saga des Tuche sortira en salles le 31 janvier prochain.Un fort accent, des gags récurrents et une famille modeste décomplexée face aux riches et aux puissants. Voici la recette du succès des Tuche dont les deux premiers volets ont séduit plus de six millions de spectateurs. Cette fois, pour le troisième opus, les Tuche investissent l'Élysée, à la faveur des désistements des candidats les plus sérieux. Forcément, ils vont quelque peu secouer les ors de la République. Choc des cultures Deux mondes s'observent et le bon sens de Cathy Tuche investi le conseil des ministres. Même si l'humour ne brille pas toujours par sa légèreté, jamais il ne s'énerve aux dépens des personnages. Malgré leur accent chti, la famille vient officiellement du centre la France. Mais le public se reconnait dans cette famille soudée et franchement culottée. Depuis sept ans, les Français ont franchi par millions les portes des cinémas, avec le sourire.	Pierre-Yves Grenu	France 3	1	29	2018
Cinéma : les beaux rôles de Vincent Lacoste	"Vincent Lacoste est à l'affiche d'\"Amanda\". Un film émouvant qui évoque le deuil après la disparition d'un proche.David est un jeune homme sans histoire dont le destin bascule du jour au lendemain lorsque sa soeur est tuée dans un attentat. Fini l'insouciance, car le voilà en charge d'une enfant de sept ans, sa nièce Amanda. Ensemble, ils vont apprendre à s'apprivoiser. Le film aurait pu sombrer dans le mélo larmoyant, au contraire, tout en délicatesse, il donne libre cours aux émotions. \"C'est porté par Vincent Lacoste, qui a une vraie capacité à susciter l'empathie et qui est quelqu'un de très profond et de très léger en même temps, de très lumineux, très gracieux\", explique le réalisateur du film Mikhaël Hers. Une filmographie impressionnante Des qualités qui lui permettent d'afficher une filmographie très importante, composée de 30 films, impressionnant pour un acteur de 25 ans, césarisé dès son premier rôle dans Les Beaux Gosses en 2009. Sa nonchalance un peu gauche a longtemps fait merveille dans les comédies, mais, aujourd'hui, place à un registre plus adulte. \"Ça me faisait assez peur, car il y avait des scènes d'émotion très forte, tenues pendant tout le film, c'était quelque chose que je n’avais pas l'habitude de faire\", confie Vincent Lacoste. Un défi d'autant plus périlleux qu'il donne la réplique à une jeune comédienne, Isaure Multrier. Avec ce film touchant et sensible, Vincent Lacoste confirme son statut de star naissante et risque bien de s'installer durablement en haut de l'affiche."	Philippe Denis	France 3	11	18	2018
Cinéma : rencontre avec Romain Duris dans la brume	"Romain Duris est à l'affiche de \"Dans la brume\", un film et un rôle dans lesquels on n'a pas l'habitude de voir un comédien français.La brume, la voilà, une brime qui s'échappe soudain d'une bouche de métro et qui envahit tout Paris. Une brume toxique, mortelle. Un film de survie à la française donc, qui a nécessité une sacrée machinerie, et des effets spéciaux. \"Il y a une image qui m'a portée pendant toute la lecture du scénario, et même pendant le tournage, et j'ai espéré voir ça dans le film, confie Romain Duris. C'est ces toits de Paris, avec cette brume en dessous, silencieuse, qui crée cette catastrophe. Et je me disais que si cette image visuelle était réussie, le film a une dimension que j'ai envie de voir au cinéma\". \"C'est le genre de films où j'aime quand ça reste simple\" Sans eau, sans électricité, sans nourriture, c'est toute une famille qui va devoir trouver les moyens de survivre. \"C'est le genre de films où j'aime quand ça reste simple. Ce n'est pas parce qu'on est dans un film catastrophe qu'on doit entrer dans les codes de films catastrophe, et de faire comme les autres\", analyse l'acteur. Avec \"Dans la brume\", Romain Duris s'est mis au service d'un film singulier, loin des clichés du genre, et des héros qui nous ressemblent."	Thomas Horeau	France 2	3	31	2018
Cinéma : révélation au Festival de Cannes, 'Girl' sort en salle	Au cinéma, le film révélation du dernier Festival de Cannes, 'Girl', raconte l'histoire vraie et émouvante d'une jeune transgenre, d'une ballerine née dans un corps de garçon.Girl, qui sort en salle mercredi 10 octobre, avait été sélectionné au dernier Festival de Cannes. Dans ce film, Lara, 16 ans, rêve de devenir danseuse. Son chemin est semé d’embûches, d'abord parce que la danse classique est une discipline exigeante, ensuite et surtout parce que Lara est née garçon. Elle est une fille dans sa tête, mais son corps, lui, doit subir une transformation que seule la médecine peut réussir. Un processus long et douloureux. Un sujet difficile dont s'est emparé Lukas Dhont, un réalisateur belge de seulement 26 ans. Victor Polster a reçu le prix d'interprétation Girl avait été récompensé au Festival de Cannes par deux prix : celui du meilleur premier film ainsi qu'un prix d'interprétation pour le jeune Victor Polster, bluffant dans le rôle de Lara. Malgré une famille aimante et compréhensive, Lara est pressée de changer ce corps qu'elle malmène et maltraite.	Philippe Denis	France 3	10	7	2018
"Cinéma : sortie en salles de \"Mia et le lion blanc\""	"L'histoire d'une amitié indéfectible entre une jeune fille et un lion en Afrique du Sud, sort en salles mercredi 26 décembre. Le film appelle aussi à la prévention de ces espèces menacées dans cette région.Un matin de Noël, en Afrique du Sud, Mia reçoit un cadeau que beaucoup d'enfants lui envieraient : un lionceau blanc de quelques jours. Un animal qu'elle va élever. D'abord comme une grosse peluche puis comme un chat un peu encombrant et enfin comme un fauve de 200 kilos. Un lien indéfectible va se nouer entre la fillette et l'animal, à l'écran comme en coulisses. C'est l'histoire du film Mia et le lion blanc, qui sort en salles mercredi 26 décembre. Dénoncer l'élevage pour la chasse Le réalisateur Gilles de Maistre raconte : \"Elle a démarré le tournage à 11 ans. Elle a donné le biberon à ce petit lion qu'elle caressait. Ils ont grandi ensemble\". Au total, trois ans de tournage au cœur de la savane et au milieu des lions ont été nécessaires. Aux côtés de la jeune fille, Kevin Richardson, spécialiste des félins va lui enseigner, jour après jour, les comportements indispensables pour créer ce lien unique avec le lion. Aucune scène n'a été truquée. Au-delà de cette belle amitié, le film dénonce l'élevage et la vente de lions à des chasseurs fortunés en Afrique du Sud. Mia fera tout pour sauver son compagnon. Avec elle, on espère que tous les lions d'Afrique bénéficieront de la même bienveillance."	Pierre-Yves Grenu	France 3	12	26	2018
Cinéma : un monde d'accessoires	"JT 20H - Dans le monde du cinéma, les petits détails des accessoires participent au réalisme des scènes. Nous vous emmenons à la rencontre des professionnels de ce domaine.  Coup de projecteur ce samedi sur un métier discret, mais tellement essentiel au cinéma. C'est en effet grâce aux accessoiristes que la fiction a toute l'apparence de la réalité. Nos journalistes les ont suivis sur le tournage du nouveau film de Catherine Corsini \"Un amour impossible\", qui sortira mercredi 7 novembre 2018 sur les écrans. Ce sujet a été diffusé dans le journal télévisé de 20H du 03/11/2018 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 3 novembre 2018 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	11	3	2018
Circulation : l'autoroute A7 est très saturée	JT 13H - Cet après-midi du 4 août 2018, 700 kilomètres de bouchons ont été relevés dans tout le pays. L'autoroute A7 fait partie des plus saturées.  Les automobilistes sont très nombreux sur les routes ce 4 août 2018. On compte 700 kilomètres de bouchons dans tout l'Hexagone. Raison pour laquelle, cette journée est classée noire dans le sens des départs. Parmi les axes les plus saturés, il y a l'autoroute A7, en direction du sud-est. Elle va être empruntée par près de 100 000 véhicules, soit deux fois plus de circulation qu'un samedi habituel. Yannis Matisse, notre envoyé spécial sur l'autoroute A7, nous fait le point sur la situation. Ce sujet a été diffusé dans le journal télévisé de 13h du 04/08/2018 présenté par Audrey Crespo-Mara sur TF1. Vous retrouverez au programme du JT de 13h du 04 août 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	8	4	2018
Circulation : le nouveau plan vélo	"Vendredi 14 septembre, le Premier ministre, accompagné du ministre de la Transition écologique et solidaire a présenté le plan vélo à Angers (Maine-et-Loire).Pour nous inciter à faire plus de vélo, le gouvernement va investir 350 millions d'euros sur sept ans. La France n'est qu'au 25e rang en Europe et le but est de tripler de 3 à 9% la part des déplacements effectués à vélo. Pour favoriser les trajets domicile-travail, l'indemnité kilométrique sera remplacée par un forfait \"mobilité durable\". Les entreprises contribueront ainsi aux frais de déplacement à vélo de leurs salariés jusqu'à 400 €. Une étape encourageante pour les associations Pour certains cyclistes, rouler à vélo reste dangereux à cause de routes mal adaptées. L'État va investir dans la continuité des pistes cyclables. Ce nouveau plan prévoit d'améliorer l'ensemble des infrastructures. Les villes auront dix ans pour généraliser les SAS vélo, en amont des feux tricolores. Le double sens cyclable deviendra systématique dans les zones à 50km/h contre 30km/h actuellement. Une étape encourageante pour les associations qui réclamaient pourtant un financement quatre fois plus important. Enfin, pour lutter contre les vols, le marquage obligatoire sera instauré. Il y aura aussi plus de stationnements sécurisés en particulier autour des gares."	Philippe Denis	France 3	9	14	2018
