title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Confinement : le secteur du BTP toujours à l’arrêt	Certains secteurs frappés de plein fouet par l'épidémie du coronavirus sont totalement à l'arrêt ou presque. C'est le cas du bâtiment et des travaux publics dont l'activité a chuté de 90%.  Depuis le début du confinement, 80% des chantiers sont actuellement stoppés dans l'Hexagone. Le secteur du bâtiment est fortement touché par cette mesure pour freiner la propagation de l'épidémie de Covid-19. Il est d'abord très difficile de faire respecter les gestes barrières dans ce milieu. L'autre difficulté réside dans l'approvisionnement. Comment trouver du matériel quand tout est fermé ? Un casse-tête supplémentaire pour les professionnels du secteur. Ce sujet a été diffusé dans le journal télévisé de 20H du 26/03/2020 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 26 mars 2020 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	26	2020
Confinement : le temps de la fermeté	"Le ministre de l’Intérieur, Gérald Darmanin, a demandé mercredi 11 novembre de renforcer les contrôles. Le confinement ne serait pas assez respecté selon l’exécutif.Le gouvernement estime que les mesures de confinement ne sont pas assez respectées et demande du changement. Les forces de l’ordre se concentreront d’abord sur les rassemblements privés. \"Les autorités ont constaté que certains profitent de leur attestation et de ce confinement moins strict pour continuer de se réunir\", explique la journaliste de France Télévisions Sophie Neumayer, en duplex depuis la préfecture de police de Paris. Résultat, \"le ministre de l’Intérieur a demandé aux préfets de prêter plus d’attention aux signalements pour tapages [et] de vérifier plus scrupuleusement le motif invoqué sur leur attestation\". Davantage de contrôles Les établissements recevant du public sont également dans le viseur. \"Gérald Darmanin demande plus de fermeté contre les restaurants ou les magasins qui restent ouverts malgré l’interdiction\", rapporte en effet Sophie Neumayer. Le consigne a été donnée de contrôler davantage sur la voie publique. \"Toute personne se déplaçant sans un motif légitime devra être verbalisée\", indique enfin la journaliste."	Pierre-Yves Grenu	France 3	11	11	2020
Confinement : le temps s'est arrêté à Barbizon	REPORTAGE - Après un mois de confinement, la nature reflète à quel point Barbizon s'est mis entre parenthèses. Seuls quelques commerces y assurent le quotidien des habitants.  Barbizon, aussi appelé le village des peintres, ressemble à une toile impressionniste en suspend. Les passants ont déserté ses rues pour laisser la nature s'épanouir. Cette année, personne n'a pu profiter des tulipes en floraison, même si le maire y a mis du sien pour une saison touristique réussie. Le quotidien des habitants est également bouleversé car la moitié du village est à l'arrêt. Ce sujet a été diffusé dans le journal télévisé de 13H du 17/04/2020 présenté par Jacques Legros sur TF1. Vous retrouverez au programme du JT de 13H du 17 avril 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	17	2020
Confinement : les Bretons ne veulent pas attendre le 2 juin pour accéder aux plages	Elus, habitants, professionnels... c'est toute la Bretagne qui se mobilise pour retrouver leurs plages. Une demande a été faite pour leur réouverture le 11 mai.  En Bretagne, tous les voyants sont au vert pour les quatre départements de la région. Les habitants ne veulent donc plus attendre le mois de juin pour accéder de nouveau aux plages. Pour eux, la fermeture du littoral reste une incompréhension. A cet effet, des élus, des maires, des présidents de région ou de département ont écrit aux plus hautes autorités de l'Etat pour demander leur réouverture dès le 11 mai. Ce sujet a été diffusé dans le journal télévisé de 13H du 02/05/2020 présenté par Audrey Crespo-Mara sur TF1. Vous retrouverez au programme du JT de 13H du 2 mai 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	2	2020
Confinement : les Français manquent-ils de rigueur ?	"Dimanche 5 avril, au 20e jour du confinement, dans plusieurs grandes villes de France, la population se déplace plus qu’au début du confinement.Des rues remplies de monde. Non, il ne s’agit pas d’images d’archives d’avant le confinement, mais bien d’images tournées ce dimanche 5 avril à Paris. La balade d’un commerce alimentaire à l’autre à l’heure du déjeuner, le retour des clients en masse, comme avant. \"Il y a beaucoup plus de monde, effectivement. Mais il fait beau et c’est dimanche. Je pense que les gens ont gardé leurs habitudes du dimanche\", analyse une riveraine. Des parcs interdits d'accès à Paris Dans le 7e arrondissement de Paris, il y a tellement de sportifs qu’ils forment un piste d’athlétisme à côté des promeneurs. Les mêmes scènes dans plusieurs grandes villes : Marseille (Bouches-du-Rhône) ou Montpellier (Hérault). Un besoin de s’aérer, notamment pour les parents de jeunes enfants. Dans la capitale, les parcs sont interdits d’accès, les forces de l’ordre renforcent donc leurs contrôles aux alentours."	Elsa Pallot	France 2	4	5	2020
Confinement : les Français pourront toucher leurs prestations sociales avec deux jours d’avance	"Dans le contexte du confinement, les inquiétudes sur les prestations sociales, dont bénéficient plusieurs millions de Français, sont fortes. Leur versement commence à partir de ce samedi 4 avril.Ceux qui se trouvent dans l’impossibilité de mettre à jour leur déclaration de ressources pourront-ils toucher leurs aides sociales en cette période de confinement ? \"La réponse est oui, avec même deux jours d’avance, donc dès ce samedi 4 avril, et non le 6 avril comme cela était initialement programmé. Anticiper, c’est le moyen de réguler les déplacements dans les agences bancaires. Cela concerne toutes les prestations sociales comme le RSA, les allocations familiales, les APL, les allocations d’adultes handicapés\", énonce le journaliste Luc Bazizin sur le plateau du 12/13. 7 millions de personnes concernées \"L’an passé, cela a concerné 4,2 millions de ménages, ce qui permet de couvrir 7 millions de personnes en tout par les minimas sociaux en France. Et pour éviter l’engorgement aux guichets, la Poste recommande dans un premier temps les retraits dans les distributeurs automatiques de billets qui seront alimentés tout au long du week-end. Et à partir de lundi 6 avril, la Poste ouvrira même 250 bureaux supplémentaires, soit 1 850 au total, réservés en priorité à ce service\", précise le journaliste."	Pierre-Yves Grenu	France 3	4	4	2020
Confinement : les Parisiens ont fui à la campagne	Au lendemain de l’annonce du confinement, 10% des Parisiens auraient quitté Paris pour rejoindre la campagne.À l’annonce du confinement, les Parisiens se sont précipités dans les gares ou ont sauté dans leurs voitures. Une étude révèle la destination des citadins dans des départements qui ont vu leur population augmenter. En tête de ces départements, il y a l’Yonne avec une croissance de population de 7%, le Gers plus 6%, l’Orne plus 5% tout comme les Côtes d’Armor. “Il a fallu refaire un peu de pédagogie” La famille Garcia a quitté Lyon (Rhône) pour se confiner dans une maison familiale à Noyers-sur-Serein dans l’Yonne. À deux heures de Paris, la commune compte près d’un tiers de résidences secondaires. Alors immédiatement après le confinement, Nathalie Labosse la maire, a dû gérer l’affluence des citadins. “Il a fallu refaire un peu de pédagogie, et les forces de l’ordre sont revenues surtout les premiers jours pour rappeler les règles surtout sur les promenades”, confie-t-elle.	Philippe Denis	France 3	4	9	2020
Confinement : les Restos du Cœur au chevet des plus démunis	A travers ce confinement, les actes de solidarité se multiplient pour venir en aide aux plus démunis. A Marseille, les Restos du Cœur distribuent des kits sanitaires et des colis alimentaires chaque jour.  A Marseille ( Bouches-du-Rhône), le nombre des personnes dans le besoin a fortement augmenté depuis le début du confinement. Pour elles, il est encore plus difficile de se nourrir en cette période et le passage de la maraude des Restos du Cœur est vitale. Des centaines de bénévoles se mobilisent chaque soir pour distribuer près de 150 paquets. Pour cela, ils suivent à la lettre les mesures d'hygiène. Une aide précieuse dans cette période où la précarité est devenue de plus en plus visible. Ce sujet a été diffusé dans le journal télévisé de 13H du 02/05/2020 présenté par Audrey Crespo-Mara sur TF1. Vous retrouverez au programme du JT de 13H du 2 mai 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	2	2020
Confinement : les athlètes de haut niveau débordent d'imagination pour entretenir leur corps	Les athlètes de haut niveau doivent entretenir leur corps même si les compétitions officielles ont été reportées. Ils débordent d'imagination pour faire du sport à la maison.  Tous les grands sportifs le disent, il faut se dépenser malgré le confinement. D'autant plus que pour eux, il est impératif de s'entraîner à domicile pour entretenir leur corps. Pour certains, il est question de volonté. Pour d'autres, la logistique est un peu plus compliquée. Une chose est sûre : vous n'avez aucune excuse pour ne pas vous mettre au sport. Ce sujet a été diffusé dans le journal télévisé de 13h du 12/04/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 12 avril 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	12	2020
Confinement : les autorités traquent les vacanciers qui l’enfreignent	On saura lundi 13 avril au soir, à l’issue de l’allocution d’Emmanuel Macron, jusqu’à quand sera prolongé le confinement. En attendant, pas question d’enfreindre le confinement. De jour comme de nuit, policiers et gendarmes traquent les vacanciers clandestins.L’une des entrées de la ville de Sète (Hérault) est barricadée. Samedi 11 avril au matin, des plots en béton limitent cet accès à tous les automobilistes, même les ambulanciers. Des contrôles renforcés partout en France. À Lille (Nord), samedi matin, ce ne sont pas les départs en week-end qui provoquent des bouchons, mais la vérification systématique des attestations. 160 000 policiers et gendarmes déployés Pour veiller au strict respect du confinement, 160 000 policiers et gendarmes sont mobilisés pour éviter les départs et quadriller le territoire. À l’entrée de Monaco, une quinzaine de gendarmes côté français, et des policiers côté monégasque, vérifient le motif de chaque sortie. En cas d’absence d’attestation ou de motif fantaisiste, la sanction reste la même : 135 € d’amende.	Thomas Horeau	France 2	4	11	2020
Confinement : les brasseries à l’agonie	"Avec la fermeture des restaurants et bars en France, la plupart des brasseries se retrouvent plongées dans une inactivité préjudiciable à leur survie.C’est une situation inédite mais dramatique qui a lieu dans cet entrepôt de Bletterans dans le Jura. En l’absence de clients et donc de ventes, un million de litres de bière artisanale reste stocké. Habituellement, il n’y a jamais plus de 2 000 fûts en stock, actuellement près de 23 000 n’ont toujours pas trouvé preneur. Une partie d’entre eux arrivent bientôt à leur date de péremption et l’espoir de trouver un acheteur reste maigre. Malgré le début du déconfinement dans le pays le 11 mai prochain, les restaurants et bars vont rester fermés. La livraison comme échappatoire Pour tenter de continuer à faire tourner un commerce en grande difficulté, certains brasseurs adaptent leur mode de fonctionnement. Ils optent notamment pour la livraison de bières à domicile. \"C’est ma survie actuelle, ça permet au moins de couvrir une partie des charges\", explique Julien Cêtre, propriétaire de la brasserie Vachement Jura."	Philippe Denis	France 3	5	3	2020
Confinement : les commandes en ligne explosent, les délais de livraison rallongés	REPORTAGE - Avec les mesures de confinement, les commandes en ligne affluent et les délais de livraison se font de plus en plus longs. Une forte demande qui incite les magasins à augmenter leurs effectifs.  Depuis le début du confinement, de plus en plus de consommateurs se ruent sur les sites e-commerce pour commander leur nourriture. Seulement, cette affluence des commandes a un impact sur les délais de livraison. Certains clients attendent ainsi plus d'une semaine pour se faire livrer. Du côté des magasins, les travailleurs de la grande distribution doivent faire des heures supplémentaires pour répondre à cette forte demande. Pour diminuer l'attente, les magasins ont augmenté d'un tiers ses effectifs. Ce sujet a été diffusé dans le journal télévisé de 13h du 23/03/2020 présenté par Jacques Legros sur TF1. Vous retrouverez au programme du JT de 13h du 23 mars 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	23	2020
Confinement : les commerces français parmi ceux qui ont le plus souffert	"La journaliste Camille Hutin, sur le plateau du 12/13, revient sur les chiffres d'une étude de l'OFCE (Observatoire français des conjonctures économiques) concernant l'impact du confinement sur l'activité économique en France.Avec le confinement très strict qui a été mis en place en France à cause de la pandémie de Covid-19, une étude montre que les commerçants français ont été parmi ceux qui ont le plus souffert de l'impossibilité d'avoir une activité. \"Selon une dernière étude de l'OFCE (Observatoire français des conjonctures économiques), la France fait partie des pays ont vu le plus fortement leur activité s'effondrer, derrière l'Espagne et l'Italie, avec une chute de près de 30% en avril, contre 19% en moyenne dans le reste du monde\", dévoile la journaliste Camille Hutin sur le plateau du 12/13. L'hôtellerie très touchée \"En cause, un confinement très long, près de 55 jours, et très strict. En Allemagne par exemple, les magasins ont rouvert dès le 20 avril, contre le 11 mai chez nous, voire le 2 juin pour les centres commerciaux\", rappelle la journaliste. Sans grande surprise, le secteur de l'hôtellerie-restauration a été le plus touché. \"Le commerce de détail enregistre aussi de grosses pertes, -43% notamment le secteur du textile\", ajoute-t-elle."	Pierre-Yves Grenu	France 3	6	6	2020
Confinement : les commerces s'adaptent pour continuer à tourner	Avec les mesures de confinement, les commerces doivent s'adapter pour faire tourner les affaires. Les commandes à livrer font notamment un succès.  Les restaurants ont dû fermer leurs salles depuis le début du confinement. Aussi, la vente à emporter est devenue leur seule source de revenue. Une alternative adoptée également par certaines épiceries. D'ailleurs, le service de livraison est très sollicité. D'autres commerces ont mis en place des systèmes alternatifs pour faire respecter les normes de sécurité. Toutefois, ils ne savent pas s'ils pourront tenir longtemps dans ces conditions. Ce sujet a été diffusé dans le journal télévisé de 13H du 22/03/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13H du 22 mars 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	22	2020
Confinement : les commerçants préparent la réouverture de leurs établissements	"Les patrons de commerces dits \"non essentiels\" sont soulagés. Ils pourront réaccueillir des clients dès le 28 novembre.Emmanuel Macron a annoncé mardi 24 novembre la réouverture des commerces \"non essentiels\" dès samedi. À Bordeaux (Gironde), la propriétaire d'un salon de coiffure se prépare déjà à reprendre du service. La coiffeuse est soulagée mais également frustrée d'avoir perdu 30% de son chiffre d'affaires en 2020. \"Je suis très contente de rouvrir. En revanche, je suis très en colère parce qu'on nous a fermé notre salon de coiffure alors que nous avons suivi toutes les règles. Je ne comprends pas pourquoi on nous a fait ça\", confie-t-elle. Gérer le rush de fin d'année en évitant les files d'attente Au magasin Joué Club de Mérignac (Gironde), les clients devront suivre un sens unique. Au maximum, 120 personnes seront accueillies en même temps au lieu de 300 avant le Covid. \"On a une petite application qui va nous permettre de compter les entrées et sorties\", explique une responsable. La période des fêtes représente 60% du chiffre d'affaires annuel. L'objectif est de gérer le rush de fin d'année en évitant les longues files d'attente. Selon l'association des commerçants, 30% des magasins de Bordeaux, en grande difficulté, risquent de ne pas pouvoir rouvrir."	Thomas Horeau	France 2	11	25	2020
Confinement : les commerçants se préparent à la réouverture	"En attendant les annonces d'Emmanuel Macron de mardi 24 novembre, les commerçants adaptent leurs locaux aux mesures sanitaires à venir.La réouverture des commerces devrait être annoncée pour le dernier week-end de novembre ou le 1er décembre par Emmanuel Macron, qui doit s'adresser à la nation mardi 24 novembre. Une autorisation très attendue, d'autant que le budget de Noël devrait être en moyenne en hausse de 54 euros en France. Pour pouvoir recevoir des clients, les commerçants seront sans doute obligés de respecter une jauge d'un client pour 8 mètres carré. D'ores et déjà, beaucoup s'y préparent pour être prêts le jour J. \"L'important c'est d'ouvrir\" À Dijon (Côte-d'Or), une coiffeuse adapte son local aux futures mesures. \"Pas du tout angoissée, plutôt optimiste. Même si au départ il y avait de la colère au niveau de la fermeture\", explique Nathalie Bouasgat. Pour un responsable de magasin de jouets, l'attente est grande. \"L'important pour nous c'est d'ouvrir le plus vite possible, pour pouvoir récupérer ce qu'on a perdu sur novembre et essayer de terminer tant bien que mal notre bilan. On est déjà à 35% de notre chiffre d'affaires\", explique Christophe Bily."	Pierre-Yves Grenu	France 3	11	24	2020
Confinement : les comédiens s'investissent pour divertir les spectateurs	En cette période de confinement, de nombreux comédiens n'ont pas hésité à se réinventer. De belles initiatives fleurissent pour garder le contact avec les fans.  Les comédiens fourmillent d'idées en cette période de confinement. Certains dévoilent leur intimité avec humour sur la toute nouvelle chaîne Internet de La Comédie-Française. En un peu plus d'un mois, la Web TV a déjà séduit 50 000 personnes. Et pour garder le lien avec le public via leur site, d'autres proposent des lectures gratuites de textes choisis par les comédiens, sur téléphone. Une expérience théâtrale hors normes et pleine de sens, tant pour les spectateurs que pour les acteurs. Ce sujet a été diffusé dans le journal télévisé de 13h du 12/04/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 12 avril 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	12	2020
Confinement : les consignes moins bien respectées par les Français	Les Français ont de plus en plus de mal à respecter les restrictions du confinement. Selon un récent sondage Ifop, 60 % ont déjà transgressé au moins une fois les règles du confinement.Sur une plage marseillaise (Bouches-du-Rhône), difficile de croire qu’il y a un confinement. Mais les promeneurs présents assurent qu’ils respectent bien les consignes. Selon un sondage Ifop réalisé il y a une semaine, 60 % des Français ont déjà transgressé les règles du confinement. Ce sont 27 points de plus que lors du premier confinement au printemps. 24 % des Français utilisent leur attestation pour un autre motif Pour les 2 030 personnes interrogées, les raisons de transgresser ne manquent pas. 24 % des Français utilisent leur attestation pour un autre motif que celui indiqué. 23 % voient malgré tout leur famille et 20 % leurs amis. 17 % d’entre eux se promènent plus d’une heure. Et 9 % des Français bravent les interdits pour retrouver un partenaire sexuel. Certains Français ont du mal à comprendre ce non-respect des règles. Le gouvernement a annoncé un renforcement des contrôles.	Pierre-Yves Grenu	France 3	11	12	2020
Confinement : les consommateurs se ruent dans les supermarchés	"Depuis le mardi 17 mars, on constate une ruée vers les supermarchés. Pourtant, le ministre de l’Économie Bruno Le Maire l’a assuré : il n’y a pas de risque de pénurie.Scène de cohue, ou queues interminables mais disciplinées. Les clients se sont précipités ce mardi 17 mars au matin dans les supermarchés. À Bois-d’Arcy dans les Yvelines, ils étaient des dizaines, bien avant l’ouverture, avec des gants, des masques parfois, et quand les portes s’ouvrent, c’est encore la bousculade. Des scènes hors du commun, que la crise sanitaire du Covid-19 tend à multiplier à travers la France. « Pas de provisions » « On est obligé de filtrer ». Chacun avait dans la matinée une bonne raison de faire ses courses. « Hier, je travaillais, donc aujourd’hui, je viens faire mes courses. Mais pas des provisions, pas dévaliser le magasin », justifie un homme avec son caddie. « Ça fait quatre jours qu’on essaie de faire des courses, et quatre jours qu’on n’a pas pu », raconte un autre. Didier Guillaume, le ministre de l'Agriculture l'avait pourtant rappelé : \"\"Pas de problème d'approvisionnement de l'alimentation.\""	Pierre-Yves Grenu	France 3	3	17	2020
Confinement : les contrôles renforcés	Suite aux mesures de confinement liées à l'épidémie de coronavirus, les forces de l'ordre ont multiplié les contrôles aujourd'hui sur les routes, mais aussi sur les plages et les forêts. Près de 40 000 personnes ont déjà été verbalisées depuis mardi.  Comme sur les plages, les forêts sont désormais inaccessibles, ni à pied, ni en véhicule. Toutes les routes sont sous surveillance et les contrôles ont été multipliés sur les lieux habituels de promenade. Le confinement ne permet pas en effet de partir en week-end. Mais vu du ciel, les constatations sont toujours plus évidentes. Ce sujet a été diffusé dans le journal télévisé de 20H du 21/03/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 21 mars 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	21	2020
Confinement : les contrôles renforcés ce week-end de vacances de Pâques	REPORTAGE - Les contrôles de police ont été renforcés en cette période de vacances de Pâques. Sur l'A11, la majorité des conducteurs inspectés étaient en règle ce vendredi matin. Le dispositif renforcé va rester en place tout au long du week-end.  Les vacances de Pâques commencent ce week-end du 11 avril, pour la zone B. À cette occasion, les contrôles de police ont été renforcés sur les routes. En région parisienne, la vérification des attestations est stricte et l'on constate également des ralentissements. Sur l'A11, entre Paris et Nantes, il faut montrer patte blanche pour passer le péage. Ce type d'opération va notamment se poursuivre durant tout le week-end sur l'ensemble du territoire. Pas question donc de s'offrir une escapade sur la Côte bleue ou dans les Alpilles : dans les Bouches-du-Rhône, où les vacances débutent, les contrôles du confinement seront là aussi renforcés sur le littoral, sur l'autoroute et dans les massifs. Le week-end dernier, les forces de l'ordre avaient contrôlé 70.000 véhicules en France pour 4000 verbalisations.	""	TF1	4	10	2020
Confinement : les contrôles renforcés dans les zones touristiques	cUn désert. Le spectacle est à peine croyable. La plage du Grau-du-Roi (Hérault) sous le soleil est entièrement vide. Depuis le début des vacances scolaires, les gendarmes de la brigade nautique multiplient les patrouilles, mais, ici, le respect du confinement semble être entré dans les mœurs. Si la majorité des habitants ont intégré le message, les gendarmes continuent les contrôles et ont même recours à un drone pour surveiller et inspecter les dunes à la recherche de touristes qui ne respecteraient pas le confinement. L'accès à toutes les plages d'Occitanie interdit au public depuis le 19 mars Grâce à cet outil, impossible pour les promeneurs d'échapper à la vigilance des gendarmes. Si mercredi 8 avril personne n'est venu prendre l'air ici, le week-end dernier, ils étaient des dizaines sur la plage. Depuis le 19 mars, et malgré l'arrivée du soleil, l'accès à toutes les plages d'Occitanie a été interdit au public.	Philippe Denis	France 3	4	8	2020
Confinement : les contrôles routiers renforcés	"S’il y a moins de monde sur les routes depuis le début du confinement, les automobilistes prennent-ils cependant plus de risques ? Certains prendraient en effet des libertés, dépassant largement les limites de vitesse.Les Franciliens profitent-ils du confinement pour s’affranchir des limitations de vitesse ? Lundi 20 avril, la circulation est en tout cas particulièrement fluide sur le périphérique parisien. Dès les premiers contrôles radars, les motards de la police sont sollicités pour intercepter un véhicule. L’automobiliste roule à 103 km/h, plus de 30 km/h au-dessus de la vitesse autorisée. Il est verbalisé, tout comme un taxi parisien, qui roule à 99 km/h au lieu de 70. \"C’est régulier que l’on rencontre des véhicules taxi ou VTC qui font délibérément des excès de vitesse\", confirme un policier. Des contrôles de police accrus Les verbalisations s’enchaînent. Un autre automobiliste dit s’être laissé emporter par la vitesse, et attend de savoir s’il lui reste des points sur son permis. \"Je roule tous les jours sur Paris, et je ne fais pas plus d’excès que d’habitude, c’est juste que comme il n’y a personne, si on ne regarde pas le compteur, on est amené à rouler plus vite\", affirme-t-il. Les policiers ont vérifié, l’homme roulait bien sans aucun point sur son permis. Il va donc être entendu au commissariat."	Pierre-Yves Grenu	France 3	4	20	2020
Confinement : les contrôles sont renforcés sur l'ensemble du territoire	Pour faire respecter le deuxième confinement, les contrôles sont renforcés partout en France.À Marseille (Bouches-du-Rhône), avec le beau temps annoncé, les Marseillais sont nombreux à vouloir prendre l'air. Alors, les forces de l'ordre vérifient scrupuleusement chaque attestation dérogatoire. Sur un marché de Rennes (Ille-et-Vilaine), les policiers municipaux procèdent aux vérifications, le nombre de visiteurs étant limité par la municipalité pour éviter un afflux trop massif d'acheteurs. À Rouen (Seine-Maritime), sur un rond-point, les gendarmes contrôlent systématiquement tous les véhicules. 100 000 contraventions dressées Depuis le début du reconfinement, le 30 octobre, plus de 100 000 contraventions ont déjà été dressées. Les forces de l'ordre constatent que le confinement est moins respecté qu'en mars dernier. Le gouvernement assure donc que durant tout le week-end et les prochaines semaines, les barrages routiers vont se multiplier sur l'ensemble du territoire.	Pierre-Yves Grenu	France 3	11	14	2020
Confinement : les cours à distance se développent	"Avec la fermeture des établissements scolaires en raison de l’épidémie de coronavirus, plusieurs cours à distance vont voir le jour pour continuer l’instruction des plus jeunes.Le confinement ne va pas rimer avec vacances pour les nombreux élèves qui sont forcés de rester chez eux durant cette période. Si les établissement scolaires ont fermé en raison de l’épidémie de coronavirus, les cours à distance vont voir le jour. Dès lundi 23 mars, sur France 4, des cours enregistrés seront diffusés. Des exercices de mathématiques aux dictées pour travailler l’orthographe des plus jeunes, la plupart des matières seront abordées. Empêcher le décrochage scolaire De nombreuses mesures vont être mises en place pour éviter que les élèves décrochent au niveau scolaire. Sur France 4, le créneau entre 9h et 10h sera réservé pour les CP/CE1, pour les pré scolaires de 10h à 11h, pour les collégiens de 14h à 15h et pour les lycéens de 15h à 16h. Le magazine éducatif \"La maison Lumni\" sera disponible sur les plateformes en ligne de France Télévisions."	Philippe Denis	France 3	3	21	2020
Confinement : les difficultés des personnes sans domicile fixe	"\"Pour rester chez soi, il faut un chez-soi\" est le titre d’une pétition lancée par l’association Droits d’urgence qui vient en aide aux personnes sans domicile fixe. Dans une lettre, elle s’adresse au Premier ministre et lui demande, comment est-on confiné quand on n’a pas de logement ?Les portes sont closes et les douches municipales inaccessibles tout comme le centre d’accueil de jour à Strasbourg (Bas-Rhin) qui abrite en temps normal une soixantaine de personnes. Les sans-domicile fixe sont dehors et essaient de trouver une solution de repli comme Manuel à la rue depuis 10 ans : \"Le gouvernement dit qu’on doit rester confiné dans nos maisons, je suis d’accord pour ça, mais nous, on n’a pas de maison\". Un lieu pour se poser, souffler un peu Dans ce lieu, il est possible de prendre une douche, mais il faudrait d’autres structures pour répondre à toutes les demandes. C’est un lieu pour se poser, souffler un peu, dans des locaux où les chiens sont acceptés. Valérie Suzan, présidente de Strasbourg action solidarité applique les consignes de précaution face au virus. Dans ce lieu, il est possible de prendre une douche, mais il faudrait d’autres structures pour répondre à toutes les demandes."	Pierre-Yves Grenu	France 3	3	18	2020
Confinement : les forains subissent la crise de plein fouet	Les forains sont parmi les professionnels qui souffrent de ce confinement. Les nombreuses foires de printemps ont été annulées, à commencer par celle du Trône à Paris.  À Brive (Corrèze), les rues sont désertes et le carrousel est à l'arrêt depuis le début du confinement. Avec trois semaines sans travail et des foires qui s'annulent jusqu'à l'été, le secteur subit un désastre économique. Comme beaucoup de forains, la famille Coignoux a dû arrêter toute activité. Au nom de sa profession, Eugène Coignoux demande un arrêt des prélèvements par l'administration, le temps de permettre aux forains de passer la crise. Ce sujet a été diffusé dans le journal télévisé de 13h du 06/04/2020 présenté par Jacques Legros sur TF1. Vous retrouverez au programme du JT de 13h du 6 avril 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	6	2020
Confinement : les formations à domicile plébiscitées	"En cette période de confinement, le gouvernement et les entreprises encouragent les salariés à suivre les formations auxquelles ils ont le droit. Certaines ont d’ailleurs été adaptées aux circonstances et se font désormais par écrans interposés.Depuis son appartement, Sarah Naffah s’apprête à suivre une formation à distance. Elle travaille dans la téléphonie et veut développer ses compétences commerciales. De l’autre côté de l’écran, Sylvie Darez, formatrice. L’entreprise de Sarah a fait appel à elle pour aider la commerciale à mieux travailler avec ses clients à distance. La chargée de relation client apprécie cet accompagnement personnalisé, qu’elle ne trouve pas en formation classique. Des formations interactives \"On peut aller sur des points qui sont très précis, sous un mode coaching, c’est 45 minutes, donc typiquement, je peux le faire pendant ma pause déjeuner\", explique la jeune femme. La formation dure une vingtaine d’heures, avec des entretiens, des quiz, des jeux en ligne, qui sont venus remplacer les formations traditionnelles, rendues impossibles par le confinement."	Elsa Pallot	France 2	4	21	2020
