title	description	Authors	Source	Publication Month	Publication Day	Publication Year
"Cinéma : \"Avant l'hiver\" de Philippe Claudel"	"Autre idée reçue battue en brèche par ce sondage, pas constaté d'amélioration du moral autour d'eux après la qualification. Le cinéma, avec le dernier film de Philippe Claudel. \"Avant l'hiver\" rappelle l'écriture des films de Claude Sautet. Daniel Auteuil, Kristin Scott Thomas, Richard Berry et Leila Bekhti nous invitent dans un polar sentimental. Daniel Auteuil et Richard Berry se sont trouvés au théâtre, tous les soirs face à face, et dans ce nouveau film Ils jouent l'amitié de 2 médecins qui se connaissent depuis la fac. Ce sont 2 personnes qui se sont acceptées. Qui s'aiment. Ça fait tellement longtemps qu'ils se connaissent que c'est plus necessaire de se le dire. Avant, ils ont aimé la même femme. L'un, joué par Auteuil, est marié avec elle depuis 30 ans. Toi, tu as toujours des grosses journées bien pleines. Moi, j'ai des longues journées, très longues, bien vides. Tu veux me parler. Parler ? De quoi. \"Avant l'hiver\", c'est la remise en question à la soixantaine. L'usure du couple et une rencontre. Une très jolie femme vue comme un renouveau. Une jeune femme troublante et mystérieuse. Faut pas faire ça. Et pourquoi. Faut pas. Vous ne voulez pas me baiser. Elle est un peu manipulatrice, mais surtout perdue. C'est une jeune fille qui n'a plus d'espoir. Elle porte un masque, comme tous les personnages d'un film qui se transforme en thriller. C'est quelqu'un qui connaît ton service et la maison."	""	France 2	11	24	2013
"Cinéma : \"Etats secondaires\", le nouveau film de Steven Soderbergh"	"Cinéma et la sortie en salle mercredi prochain d'\"Effets secondaires\", le nouveau film de l'américain Steven Soderbergh. Un casting alléchant, Jude Law, Catherine Zeta-Jones, pour un thriller brillant, sur fonds d'anti-dépresseurs. Pascale DESCHAMPS, Jean-Jacques LEGARREC"	""	France 2	3	29	2013
"Cinéma : \"L'écume des jours\", le nouveau film d'après Boris Vian"	"Du cinéma pour terminer. Avec l'adaptation d'un classique, \"L'écume des jours\" de Boris Vian. Le film est en salle après-demain. C'est l'une des grandes sorties du printemps avec une distribution prestigieuse : Romain Duris, Audrey Tautou, Gad Elmaleh. Pascale DESCHAMPS"	""	France 2	4	21	2013
"Cinéma : \"La Grand Boucle\" avec Clovis Cornillac"	"Cinéma avec la sortie mercredi de \"La Grand Boucle\", le nouveau film de Laurent Tuel. Une comédie servie par Clovis Cornillac. Je vous appelle parce que Je vais faire l'étape un jour avant les pro. La passion du vélo, il l'a dans la peau. C'est ce qui pousse François à faire le Tour de France, comme les pros mais un jour à l'avance. Pour Clovis Cornillac, 5.000 km d'entraînement avant le tournage. Tu comprends ça ?. On a les jambes qui pique, ca fait mal, on est seul, il pleut, il reste 50, 60 bornes ! C'est le mental. Et du coup il y a tout le lien de l'humain dans le vélo. Un tournage dans les conditions du réel. L'équipe du film s'est incrustée dans le TDF 2012. Des scènes 100 fois répétées pour ne pas gêner le Tour. La plus délicate : celle des Champs-Elysées. Trois heures pour la faire, avant l'arrivée du peloton. On a répété sur un parking en banlieue avec des coureurs amateurs. Ils ont fait un peloton et sur les Champs, on était prêts ! Sept caméras tournaient, on pouvait faire deux fois la prise. On a croisé les doigts, et c'est entré dans la boîte. Dans ce scénario a rebondissements, Clovis a un rival italien, un pro. Tu veux des petites roulettes à l'arrière. Un pro jaloux de l'amateur qui lui vole la vedette. Au casting : Bernard Hinault ou Laurent Jalabert. J‘ai l'impression qu'on va affronter une maison de retraite. C'est qui le quatrième ? Poulidor ? Merckx. C‘est moi ! Et c'est pas bien de critiquer les grands cyclistes !."	""	France 2	6	9	2013
"Cinéma : \"La marche\" avec Jamel Debbouze et Olivier Gourmet"	"nbous fabriquant des normes à n'en plus finir. Le gouvernement a promis de s'attaquer à ces normes. Cinéma, avec un film événement qui sort mercredi : \"La marche\". Un film plein d'énergie et pas manichéen qui évoque la fameuse marche des Beurs il y a trente ans en 1983. Film porté, entre autres, par Jamel Debbouze et Olivier Gourmet. Bonsoir à vous deux. On va en découvrir quelques images mais j'ai fait mes calculs. Jamel Debbouze vous aviez 8 ou 9 ans au moment de la marche. Est-ce que vous en avez un souvenir. Jamel Debbouze : Absoluement pas, j'ai appris plus tard l'exploit. Nous allons traverser 55 villes. De Marseille à Paris, la Marche, c'est l'aventure d'une poignée d'idéalistes. Leur défi : parcourir la France a pied pour lutter contre le racisme. Et c'est une histoire vraie : il y a 30 ans, la Marche contre le racisme et pour l'égalité serpente auprès des tours. En première ligne, les enfants du quartier des Minguettes, fils d'immigrés. Derrière eux, une génération qui prend la parole. Qu'est-ce que vous attendez. Un monde meilleur pour nous, si c'est possible. C'est une marche contre le racisme et pour l'égalité. Le film raconte les coulisses de ce qui sera nommé La Marche des Beurs par les journalistes. Les romances, les tensions, ses personnages réels ou inventés. Je marche pour quelque chose qu'il y a dans mon coeur et dans ma tête. A l'origine de ce mouvement, il y a le père Christian Delorme, curé des Minguettes, ulcéré par les violences policières et les crimes racistes nombreux à l'époque. Avec Martin Luther King comme modèle il accompagne les jeunes dans une marche pacifique contre les préjugés. Ces jeunes tendent la main en disant \"On appartient a la France\". On est français comme vous, on a envie de vous aimer et d'être aimés."	""	France 2	11	21	2013
"Cinéma : \"Le jour attendra\" d'Olivier Marchal"	l'histoire de deux amis patrons de boîte de nuit qui se retouvent. On se connaît d'où, déjà. Une boîte sur Paris. Victor et Milan, patrons de boîtes de nuit et amis de longue date, jusqu'à ce qu'une sombre histoire de trafic de drogue les sépare. Ils seront pourtant obligés de s'unir à nouveau, pour sauver leur vie. Dans les rôles principaux : Jacques Gamblin et Olivier Marchal, ex-flic devenu cinéaste. Pour son premier film, le réalisateur Edgar Marie exploite les codes du thriller. Mais selon lui, le coeur de l'histoire est ailleurs. Ça déborde complet. Je voulais faire un film sur l'amitié quand elle est rompue, comme une histoire d'amour. Olivier Marchal dit avoir beaucoup appris. On est très différents. Jacques est un moine, un acteur très cérébral, Je suis plutôt un acteur d'instinct et très exubérant. Le film raconte aussi l'univers de la nuit imprégné de musique électronique. Musique électronique.	""	France 2	7	20	2013
"Cinéma : \"Ma maman est en Amérique, elle a rencontré Buffalo Bill\", film d'animation"	"Au cinéma, sortie mercredi d'un très joli dessin anime. \"Ma maman est en Amérique, elle a rencontre Buffalo Bill\", l'histoire d'un petit garçon qui a perdu sa maman. Une production 100% française. Nous voici chez nous. Je suis en Amérique. Il y a des cow-boys partout dans les rues qui font du lasso et tirent au pistolet. C'est la belle histoire de la semaine. Un dessin animé au graphisme d'un autre âge et aux couleurs surannées. Moi, je préfère les Indiens. Un scénario issu d'un livre pour enfants à succès, qu'un producteur, un jour, a piqué à ses filles. Je suis papa de deux petites filles qui a l'époque ont 8 et 10 ans. je tombe sur un bouquin qui m'intrigue et là, grosse claque. Ouah ! il est trop fort, ton frangin. L'histoire se passe dans une ville de province dans les années 70. Les gamins jouent encore aux billes. Le charme des dessins est la plongée dans le passe et dans l'enfance. On décide d'adapter le graphisme du livre et d'être assez proche de l'univers du bouquin avec des décors très monochromes, très simples. Vous savez quoi les enfants ? Ça vous dirait d'aller en Amérique voir les vrais Indiens. C'est un conte de Noël avant Noël au milieu des superproductions hollywoodiennes en 3D. pourrait être la bonne surprise du box-office."	""	France 2	10	21	2013
"Cinéma : \"Malavita\" de Luc Besson avec Robert De Niro"	"La Normandie oui mais les Normands, il y a des limites. Je ne vais pas travailler, j'allais au cinéma tous les matins, j'ai eu l'impression d'avoir un cocktail avec un parasol etjuste dire : \"Action !\". Comme un gosse Luc Besson entre les stars de sa jeunesse : Robert De Niro, Tommy Lee Jones en flic bougon et Michelle Pfeiffer en épouse et mère déjantée. Quant à Robert De Niro, avec tous ces rôles de mafieux, il connaît la chanson, il a un peu servi de coach sur le film. Je connais ces cercles de mafieux qui ressemblent à des restaurants. Je connais leurs codes vestimentaires, je disais à Luc de faire plus simple. Il n'y a jamais de bouteilles de vin sur les tables. Du beurre de cacahuètes, ça c'est l'Amérique. J'adore jouer des femmes fortes, celles qui se dépassent, qui vont loin sans se soucier de ce qu'on pense d'elles. Et des acteurs heureux de jouer avec l'humour noir, ça fait plaisir à voir. Alors, cette première journée. Rien de special. C'est la fin de cette édition. Merci de l'avoir suivie. La météo, dans un instant, suivie de \"Boulevard du Palais\". Bonne soirée et à demain."	""	France 2	10	18	2013
"Cinéma : \"Promised Land'"	"Le cinéma. Le Festival de Cannes a dévoilé, aujourd'hui, la sélection officielle entre glamour et exigence. Léonardo Di Caprio dans \"Gatsby le magnifique\" ouvrira les festivités hors compétition. Puis Marion Cotillard et Joaquim Phoenix fouleront le tapis rouge pour \"The Immigrant\". Michael Douglas et Matt Damon défendront \"Ma vie avec liberaché\" de Soderbergh. Les frères Cohen seront également de la fête. Le très attendu Iranien Asghar Farhadi avec \"Le Passé\" sera accompagné de Bérénice Béjo et Tahar Rahim. Et pour finir, parmi les autres Français en lice on retrouvera, Roman Polanski, François Ozon et Arnaud Desplechin. Et en attendant Cannes, voici l'une des sorties de la semaine: \"Promised Land\"' avec matt damon. En toile de fond du film, le gaz de schiste qui a remodelé certains paysages américains. Pascale DESCHAMPS, Thomas HENKEL"	""	France 2	4	17	2013
"Cinéma : \"Salaud, on t'aime\", Claude Lelouch et Johnny Halliday"	"Ce sera sans doute l'un des films événements de l'année prochaine. \"Salaud, on t'aime\", le nouveau film de Claude Lelouch avec dans le rôle principal Johnny Hallyday. Pascale Deschamps et Frédéric Bazille nous font découvrir en exclusivité les dernières heures de tournage dans les Alpes avec aux côtes du chanteur Eddy MitcheIl et Sandrine Bonnaire. Sur fond de montagne, un Johnny Hallyday concentré entre deux prises. Faites un gros plan sur Johnny. Après un an de tournée, Claude Lelouch a offert au rocker un beau cadeau. C'est l'homme le plus heureux du monde. Un chalet perdu quelque part dans les Alpes. Une équipe et des partenaires de rêve comme Eddy Mitchell. Il lui a écrit une histoire et un rôle en or, celui d'un photographe de guerre a la retraite, fâche avec ses enfants. Le titre : \"Salaud, on t'aime\". C'est l'histoire d'un gars qui a eu quatre enfants avec quatre femmes différentes parce qu'il était toujours sur des guerres. C'est quelque chose qui m'a intéresse car en tant que chanteur, avec mes premiers enfants, j'étais toujours sur la route. J'ai trouvé beaucoup de similitudes avec le personnage. Ce jour-là, une des scènes les plus importantes du film. Eddy qui joue l'ami de Johnny a fait venir sans le prévenir ses quatres filles le même jour dont la dernière en hélicoptère. Une scène avec Lelouch, deux caméras, dix prises, beaucoup d'improvisation, Lelouch est aux anges. Coupez ! Ah! le bordel ! C'est beau ! Je veux que d'un seul coup ce soit la vie, celle dont vous faites partie. Pendant que le réalisateur donne ses consignes aux partenaires, l'acteur répète inlassablement son texte. Entre Lelouch et Johnny, c'est une vieille histoire. Dans les années 60, c'est lui qui filmait ses clips. En 1972, il lui fait jouer son propre rôle dans \"L'aventure, c'est l'aventure\", et puis plus rien pendant 40 ans. il est génial et bouleversant. Je lui ai toujours dit : quand t'auras la gueule qu'il faut, on fera un vrai film. La gueule de Johnny, c'est un roman, ce qu'il a vécu, les enfants qu'il a eus, et comme c'est un homme généreux, ce sont de belles rides. Il m'a dit: \"T'as une tête plus intéressante que quand t'étais plus jeune\". Histoire d'amour et d'amitié, chronique familiale qui réserve bien des surprises. \"Salaud, on t'aime\", c'est un peu une parenthèse enchantée dans la vie du chanteur quatre ans après son dernier film. Un film évènement à découvrir en 2014."	""	France 2	7	20	2013
"Cinéma : \"Schtroumpf 2\""	"Le film \"Schtroumpf 2\" sort en salles mercredi. Derrière cette superproduction américaine, il y a surtout une machine de guerre marketing. Cette fois, les plus grands , ce sont eux, les petits hommes bleus, pour assurer leur promotion dans un long métrage, où se mèlent dessins en 3D et personnages réels. Avec pour vedette, la Schtroumpfette. Oh non, sauvez-le. Vite, propulse-moi. Les schtroumpfs, des films, mais aussi des figurines, des peluches, des jeux, des bonbons, soit 2.000 produits dérivés depuis 50 ans. On est loin des anciens dessins animes, très proches de la BD. Ici, on est plutôt sur le dernier cri en matière d'effets spéciaux. Vous n'avez pas eu peur. Mon préféré, c'est Grognon. Et le casseur d'ambiance. C'est loin d'il y a 20 ans. La projection était réservée aujourd'hui à la promotion. Il faut maintenant vérifier, qu'après l'effet d'annonce, les entrées en salles ne se degonflent."	""	France 2	7	28	2013
"Cinéma : \"World War Z\", film catastrophe avec Brad Pitt"	"Cinéma avec une sortie très attendue après le succès du film aux USA : \"World War Z\" avec Brad Pitt en sauveur de la planète après l'apparition d'une pandémie. Y aura-t-il des survivants. Dans un film catastrophe, on crie beaucoup. Mais quand la star présente le film à Paris, on crie plus fort ! Cris. Avec \"World War 2\", Brad Pitt s'offre son premier film à grand spectacle. Il en interprète le héros et sa société l'a produit. En fait vous vous êtes offert un film où vous sauvez le monde. Exactement ! C'est mon premier film genre \"Je vais sauver le monde\". Il y a 5 ans sa société rachète les droits d'un pavé de 900 pages sur une épidémie qui fait des humains des zombies assoiffés de sang. On a perdu la côte Est, Moscou est dans le noir ! La vie que nous connaissons aura disparu dans 90 jours. Nous parlons de la fin de l'humanité. C'est un énorme film, avec une sacrée énigme à résoudre. D'où vient cette maladie, comment l'arrêter, ça a été une expérience super. \"World War Z\" satisfait aux règles du genre. Suspense et scènes spectaculaires garantis. Les récits d'apocalypse révèlent aussi les dérives de l'humanité. L'homme est un loup pour l'homme. Les zombies c'est une métaphore idéale pour notre monde instable. Chacun peut y voir ce qu'il veut. Aux Etats-Unis ce film est le meilleur démarrage de toute la carrière de Brad Pitt. Grâce à ses succès, la star continue de financer le relogement de centaines de personnes victimes, elles, de vraies catastrophes."	""	France 2	6	28	2013
"Cinéma : Bruce Willis dans un nouveau \"Die hard\""	Le cinéma ce soir avec le retour de l'inoxydable JOHN MAC LANE. BRUCE WILLIS, 58 ans, reprend du service dans le 5ème volet de DIE HARD. Une série qui aura définitivement marqué la carrière de l'acteur. Marie-Jo JOUAN l'a rencontré cette semaine à Paris.	""	France 2	2	14	2013
Cinéma : le boom des multiplex	"Par ce temps d'automne, les multiplex de cinéma vous ouvrent leurs portes. lls représentent 60 % des entrées en salles, soit 10% en 10 ans. Ils n'arrivent cependant pas a juguler la baisse globale de fréquentation de ces derniers mois. C'est le plus grand multiplex cinématographique de France, 23 salles et 7 400 fauteuils. Ici à Lomme, près de Lille, près de 2 millions de cinéphiles affluent chaque année. Il y a un grand choix de films, c'est intéressant. On n'a pas besoin de tourner 30 minutes en voiture pour se garer. Ici, on se gare sur le parking et on peut manger avant d'aller au cinéma. Apparus dans les années 90, les multiplex sont de plus en plus nombreux. La France en a près de 200, à chaque ville moyenne son multiplex. 60 % des entrées sont assurées par ces établissements. Ils dopent la fréquentation, une croissance surtout due aux seniors. Tu veux aller voir ça ou \"La Belle et le Clochard\". Vous n'allez pas voir le même film. Non, c'est l'avantage du multiplex, chacun peut voir son film. J'accompagne ma petite-fille voir un film d'enfants et mon mari. Je vais pas aller voir \"La Belle et le Clochard\", je l'ai vu il y a longtemps. Tout est fait pour attirer le client. Diversité de l'offre, confiseries ou aires de jeux. Le client cherche tout, rapidement et simplement. Il arrive, il se gare, il peut manger, il peut s'asseoir, bouquiner, taper ses mails, aller voir son film et repartir. Les cinéphiles peuvent regarder leur film dans des conditions optimales, écran géant et confort garanti."	""	France 2	11	10	2013
Cinéma : le retour de Superman	"Du cinéma pour terminer avec le grand retour de Superman. C'était à Londres hier en avant première. Et si un enfant rêvait de devenir autre chose que ce à quoi la société le destinait. Devenir un superhéros. Et si un enfant aspirait a quelque chose de plus grand. Mon fils était dans le bus. Quel petit garçon n'en a pas rêvé? Pour Clark, tout bascule le jour où il sauve une classe de la noyade. Tu dois garder secrète cette face cachée de toi. Qu'aurais-je dû faire ? Les laisser mourir. Il prend alors conscience de son pouvoir. Il veut comprendre ses origines. Né sur la planète Krypton, Clark est encore un nouveau-ne lorsqu'il est envoyé sur Terre pour sauver notre civilisation. Tu seras un dieu pour eux. Le \"S\" de Superman sur le tapis bleu et Russel Crowe en star d'une superproduction à 170 millions d'E de budget. Parmi tous les Superhéros, Superman arrive en tête. Il n'a pas besoin de machine pour pouvoir voler. Cela fascine les gens, cela frappe leur imagination. Même la ressemblance avec l'ancien actrice, Christopher Reeve, est saisissante. Henry CaviIl s'est entraîné pendant plusieurs mois pour avoir un corps parfait. Même si face a notre caméra, il a eu une petite faiblesse. Pardon, j'ai un chat dans la gorge. Vous avez pu ressentir que vous sauviez le monde ? (Il tousse. Dans le film, l'acteur est en pleine forme. La relation entre l'homme d'acier et la journaliste est courageuse."	""	France 2	6	13	2013
Circulation : formation d'un embouteillage	Alors justement, comment se forme un embouteillage de grande ampleur. Bloqués sur des kilomètres durant de longues minutes, comme aujourd'hui près de Montpellier, on a le temps de réfléchir à la question : comment se forment les bouchons. C'est quand les voies se rétrécissent. C'est les gens qui changent beaucoup de file. En roulant sans changer de file, y a pas de problème. Quand la circulation est dense, les comportements ont des conséquences. L'an dernier, cette chercheuse nous expliquait la formation d'un bouchon. La voiture rouge veut s'insérer sur l'autoroute. Elle fait freiner le véhicule qui la suit. En 30 secondes, 3 camions sont à l'arrêt. Par de la pédagogie ou un contrôle, on pourrait améliorer ça. Les conducteurs ne savent pas calculer la bonne distance. Certains accélèrent, d'autres vont trop lentement. En quelques mètres, tout le monde doit ralentir. Entre l'essence, les péages et les repas, les longs trajets en voitures coûtent chers, surtout après les vacances.	""	France 2	8	17	2013
Circulation : prévisions Bison Futé	Enfin la mesure principale du projet Taubira, c'est la création d'une peine de probation. Destinée aux délinquants, pas aux criminels, c'est une alternative à la prison. La plus contestée par le ministre de l'intérieur.	""	France 2	8	14	2013
Circulation routière : journée noire	Depuis minuit, les routes sont noires de monde. Noir, c'est la couleur de la journée. A midi, on comptait 828 km de ralentissements cumulés. La vallée du Rhône est la plus chargée. On fait le point avec Tiphaine de Tricornot, à 1 h au sud de Lyon, sur l'aire de Saint-Rambert-d'Albon.	""	France 2	8	3	2013
Circulation routière : les prévisions Bison Futé	Et Bison Futé, qui aura mis ses pendules à l'heure d'hiver, annonce de l'orange dès ce soir et pour demain dans le sens des départs en ce deuxième week-end des vacances de la Toussaint avec le pont du 1er novembre a la clé la semaine prochaine.	""	France 2	10	25	2013
Circulation routière : les prévisions de Bison Futé	Mais d'abord, direction Marseille où le soleil est encore généreux. Des températures inesperees pour ces vacances de la Toussaint. Des courageux tentent la baignade dans les eaux de la Pointe-Rouge. 10H du matin et déjà 28 degrés au soleil. Un goût de paradis a la Pointe Rouge a Marseille. Un petit crawl en pleine mer, dans un paysage magnifique. Elle doit faire 16 ou 17. C'est fantastique. L'eau est claire. C'est une aubaine pour les enfants. Ici, les vacances riment avec mer. On est au-dessus des 20 degrés. Cette famille savoure ses vacances. Avec leurs deux enfants, c'est plage, châteaux de sable et soleil. On vient de Haute-Savoie et il y a 10 degrés de plus ici. On avait trop froid chez nous, où il a neige il y a deux semaines. On a déjà les manteaux, les sous-pulls, les pulls. Marseille, ville la plus ensoleillée de France, soit 127 jours de plein soleil l'an dernier, contre 71 à Paris. Un privilège dont les Marseillais ont conscience. Quand je vois un tel paysage, ça me relaxe. Je suis fier d'être Marseillais à ce moment-là. La température va encore grimper cet après-midi.	""	France 2	10	25	2013
Circulation routière : point sur la situation	Les conditions météo évoluent, notamment dans le sud.	""	France 2	8	2	2013
Cirque : clowns russes dans la famille Semianyki	"Ce tableau a battu le record mondial des enchères: il s'agit en fait d'un triptyque signé Francis Bacon. Il a été adjugé près de 106 millions d'euros chez Christie's à New York. Jamais une oeuvre n'avait atteint un tel prix dans une vente, le précédent record était détenu par \"Le Cri\" de Munch. On vous emmène au cirque, celui de la famille Semianyki. lls sont russes, clowns et complètement foldingues. Ils viennent à Paris depuis 8 ans, et leur spectacle est en passe de devenir culte. C'est au Palace. Comme dans toutes les familles, quand les parents sortent, les enfants turbulents font des batailles de polochon. Et c'est bien sûr toujours l'autre qui a commencé le premier. Rires Un spectacle comme un film muet et une histoire d'amour avec le public. Le succès de ce spectacle en France vient du fait que nous partageons avec les Français la même idée de la famille. C'est un thème universel. Grâce à cette histoire, on peut toucher un maximum de gens. Je ne joue pas, je n'invente rien, j'imite ma maman. Les gags se succèdent, poétiques, drôles, corrosifs, sur un rythme d'enfer. Complètement déjanté, génial. Ça donne une gaîté dans une époque où ce n'est pas évident. C'est quelque chose de joli qui nous arrive de Russie, ce n'est pas souvent. lssus de la célèbre école de Saint-Pétersbourg qui forme les plus grands clowns, cette troupe campe une famille russe qui ressemble à toutes les autres. Dans un final en apothéose, le public lui fait un triomphe. Il pose son regard sur le monde, curieux des autres, en recherche d'humanité où qu'elle soit."	""	France 2	11	13	2013
Cirque de Gavarnie : pas de neige	Ces images magnifiques du cirque de Gavarnie (Hautes-Pyrenees), filmées en 2012, montraient l'absence de neige à cette époque de l'année. Les amateurs de randonnées en montagne connaissent bien ce lieu.	""	France 2	7	20	2013
Claire Gibault : l'orchestre en banlieue	Une initiation à la musique dans les règles de l'art. Un concert à domicile pour ces élèves qui suscite leur émerveillement mais aussi beaucoup de questions parfois inattendues. A Saint-Denis, au nord de Paris, le collège Jean-Lurçat accueille 11 concertistes: violons, altos, violoncelles, contrebasses, et leur chef Claire Gibault. Le Paris Mozart Orchestra offre un hommage posthume à Nelson Mandela, et va aussi créer une oeuvre contemporaine pour les élèves. Applaudissements. Ça vous est déjà arrivé d'avoir une courbature en plein concert. Ça fait tellement longtemps que je le fais que mes muscles sont habitués Je n'ai plus aucune courbature. On aime bien la musique. Vous aviez déjà rencontré des musiciens. Oui, ils étaient venus l'année dernière. Il y en a toujours quelques-uns qui se mettent en retrait, mais ils sont très vite happés. Ils voient notre mode de communication, que nous sommes là pour eux et à l'écoute. Une compositrice a créé une partition sur dix tableaux d'Edward Hopper, et les enfants ont contribué à écrire des textes. Pour Claire Gibault, le but de ce concert est pédagogique. Qu'est-ce qui fait penser à la machine à coudre. Le glissement sur le violon. On va aussi se servir du rebond de l'archet. L'important est d'être à l'écoute de la curiosité des collégiens. Pourquoi il n'y a pas de Noirs ou d'Arabes dans cet orchestre ? Rires. Si on est là, avec vous, c'est qu'on a envie que ça change. On a envie de provoquer des vocations. Toute l'audace de Claire Gibault est d'associer des compositeurs vivants à sa démarche. On leur propose des créations contemporaines. Ce public de jeunes qui n'a pas d'habitudes, de nostagies, est complètement ouvert à se laisser envahir, envoûter. La Fondation France Télévisions est un dés mécènes dé Claire Gibault et du Paris Mozart Orchestra: avec 25.000 euros de dotation, elle finance chaque année trois de ses journées pédagogiques.	""	France 2	12	20	2013
Classes de neige : en voie de disparition ?	Et toujours à propos d'initiation et d'éducation, voici maintenant les héritiers d'une tradition qui a tendance à disparaitre. Les classes vertes. Vous avez peut-être en vous le souvenir d'un voyage en car avec votre classe ou d'une veillée en pyjama. Aujourd'hui, ces classes de mer ou classe de neige sont plus rares. Trop de normes, trop de contraintes. Et pourtant, beaucoup d'écoles s'accrochent car elles ont fait leurs preuves : l'apprentissage de l'autonomie, de la vie en groupe, la prise de distances avec les parents. A Lans Le Bourg. Reportage, Anne PONSINET, Dominique BONNET	""	France 2	4	9	2013
Claude Guéant : 500 000 euros suspects	"Le gouvernement doit faire un effort de pédagogie. Il demande aux préfets d'en faire la promotion pour les faire décoller. Et ces découvertes de la justice sur les comptes de Claude Guéant. Des juges mènent une enquête sur un éventuel financement illicite de la campagne de Nicolas Sarkozy en 2007 par la Libye. C'est dans ce cadre qu'ils ont mis au jour un virement de 500.000 euros sur le compte personnel de l'ex-bras droit de l'ancien président. D'où vient cet argent ? Comment expliquer aussi les paiements en liquide effectues quelques temps plus tôt ? Bonsoir Claude Guéant, merci d'être avec nous ce soir. D'abord, les explications. Il y a quelques semaines, le domicile et le cabinet de Claude Guéant ont été perquisitionnés, dans le cadre d'une enquête sur le financement occulte Claude Guéant était alors directeur de campagne. Des documents ont été saisis. Selon le \"Canard enchaîne\", deux découvertes gênantes ont été faites. Un virement de 500.000 euros venant de l'étranger sur son compte en 2008 Claude Guéant les justifie par une vente de tableaux d'un peintre flamand du XVIIe. Les enquêteurs s'intéressaient à un financement libyen. Ils sont tombes sur ce bout de la ficelle, il leur faut tirer. correspondant à des paiements importants en liquide. Pour C. Guéant, ce sont des primes touchées comme directeur du cabinet du ministre de l'intérieur. L'argent était donné comme ça, il n'avait pas de statut fiscal. Non déclaré ? Exactement. De quel montant. Quelques milliers d'euros par mois. Mais les fonds secrets ont été supprimés en 2002, remplacés par des virements bancaires déclarés. stupéfaction générale. C'est impossible d'avoir touché des primes de cabinet dès 2002. J'étais au gouvernement. Elles avaient été supprimées par L. Jospin. soit c'est un voleur. C. Guéant pourrait être bientôt entendu par les juges."	""	France 2	4	29	2013
Claude Guéant : portrait	"En quelques semaines, le nom de Claude Guéant, l'ancien préfet qui a gravi les échelons de la République, apparait a plusieurs reprises dans l'affaire Tapie. Des primes perçues sur les frais d'enquête apparaissent aussi. Il était à l'époque directeur de cabinet du ministre de l'Intérieur. Il était l'homme de confiance de Nicolas Sarkozy. En 2007, directeur de campagne du futur Président, puis secrétaire général de l'Elyséé. A l'époque, la presse le surnomme \"le cardinal\", l'homme le plus puissant de France. Claude Guéant oeuvre en Libye pour libérer les infirmières bulgares. Il s'exprimera même dans les médias à la place du Premier ministre. On lui prêtait beaucoup de pouvoirs qu'il avait. Il était craint, respecté et surtout très présent, impérialiste. Il devient ministre de l'Interieur, son domaine car il a été haut fonctionnaire de la police. Depuis la défaite de Nicolas Sarkozy, les soucis s'accumulent. Battu aux législatives, les ennuis judiciaires arrivent : cité dans l'affaire Tapie, vise par une enquête préliminaire pour détournements de fonds publics, après avoir touché des primes de cabinet en liquide, 10.000 euros par mois pendant deux ans. Les anciens ministres ne se pressent pas pour le défendre. Je ne connaissais pas ces pratiques. S'il n'y a pas de bases légales à ces primes, il doit rembourser. J'ai le sentiment que l'homme a tant approché le pouvoir, qu'il a fini par se brûler les ailes. Accablé aussi par la gauche. Il a eu le sentiment de la toute puissance. Ce n'est pas que la façon de faire de M. Guéant, c'est tout un système. C'est Nicolas Sarkozy qui est visé. Dans les prochains jours, les juges devraient entendre Claude Guéant dans l'affaire Tapie."	""	France 2	6	16	2013
Clermond-Ferrand : baisse des températures prévues	Bonsoir Tiphaine de Tricornot, vous êtes en direct de Clermont-Ferrand. On se prépare à passer la nuit dans la fournaise. Le thermomètre affiche encore 34 degrés Trois jours que les Clermontois dorment fenêtres ouvertes pour tenter d'avoir un peu de fraîcheur. Hier soir, il y avait beaucoup de monde sur cette place. Il y a du monde aux terrasses. Les températures doivent descendre demain. C'est la dernière nuit de chaleur.	""	France 2	8	2	2013
Clermont-Ferrand : 4 mois après la disparition de Fiona	S'agit-il d'un rebondissement dans l'affaire de la petite Fiona, cette fillette qui aurait disparu dans un parc de Clermont-Ferrand il y a quatre mois ? Depuis hier soir, sa mère et son compagnon sont en garde à vue. Nous retrouvons sur place Anne Domy. Anne, bonjour. Les enquêteurs ont relevé des incohérences ou des oublis dans leurs déclarations. Anne Domy : pour linstant pas déléments matrériels popurjustifier cette garde à vue; Un témoignage aurait mené le couple en garde à vue Ls enqueteurs ont de sérieux doutes. Perquisition aux domicilises du couple. Un troisièm est aussi en f=garde à vue. LA mama se dit sereine 3 gardes à vue qui pouerraient être prolongées.	""	France 2	9	25	2013
