title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Clermont-l'Hérault : un centre médical pour attirer des spécialistes	"Pour lutter contre les déserts médicaux, une pharmacienne a crée dans l'Hérault un comptoir médical unique en France où elle fait venir les spécialistes des grandes villes. Elle a tout financé. Coup de projecteur sur cette initiative privée.Clermont-l'Hérault (Hérault) est basé à 50 kilomètres de Montpellier. Un quart de la population a plus de 60 ans et l'offre de soin, surtout en médecine spécialisée, ne suit pas. Ces personnes souvent âgées, en précarité, ne peuvent pas se déplacer jusqu'à Montpellier facilement, explique la pharmacienne Martine Azemar. Elle a donc fait un pari fou : faire reculer le désert médical. Il y a quatre ans, elle a construit dans sa commune un bâtiment de 2 000 m2 pour accueillir une trentaine de spécialistes qui se relaient. Un centre presque complet Un ou deux jours par semaine, ces médecins quittent leur cabinet de Montpellier direction le centre spécialisé \"pour se rapprocher du patient et rendre service\", selon le docteur Jean-Louis Houpeau. En moyenne, 150 patients viennent chaque jour au Comptoir médical où 21 spécialités sont représentées aujourd'hui. Martine Azemar veille à ce que chacun soit correctement équipé. Elle a investi 2 millions d'euros avec une associée, pas un centime d'argent public."	Thomas Horeau	France 2	3	26	2019
Climat : Greta Thunberg mène la révolte des jeunes	Les jeunes défilent dans les rues de Paris vendredi 22 février pour réclamer des actions concrètes contre le réchauffement climatique. Greta Thunberg, une lycéenne suédoise de 16 ans, est dans le cortège parisien pour être leur porte-voix.Des dizaines de journalistes amassés pour capter une petite voix. Greta Thunberg a 16 ans et vient à Paris pour entraîner la jeunesse française dans son combat pour la planète. Son bonnet blanc est devenu en quelques mois un signe de ralliement. Dans les rues de Bruxelles (Belgique) jeudi 21 février, comme en Australie ou en Suisse ces derniers jours, plusieurs milliers de lycéens ont manifesté pour le climat dans le sillage de Greta Thunberg. Des phrases cinglantes qui tranchent avec son air juvénile Du haut de son 1,50 m, la jeune suédoise est entrée à petits pas dans l'histoire de l'activisme. Depuis l'été dernier, elle pose chaque vendredi sa pancarte devant le Parlement à Stockholm, la capitale suédoise. Un slogan jeté au visage des politiques. L'adolescente porte son combat au cœur des institutions. Au Forum économique mondial de Davos (Suisse), par exemple, le mois dernier. Mais Greta Thunberg ne tremble jamais devant les puissants, comme à la Commission européenne, où ses phrases cinglantes tranchaient, jeudi 21 février, avec son air juvénile. Greta Thunberg n'a pas fini de parcourir le monde pour essayer de le sauver.	Thomas Horeau	France 2	2	22	2019
Climat : changer de vie pour sauver la planète	"Des hommes et des femmes ont décidé de changer, en n'hésitant pas à quitter leur emploi pour vivre en accord avec leurs nouvelles convictions.Manifester des jours durant, quitter son emploi dans la banque : deux modes d'action pour alerter face au changement climatique. Jérémy Désir vient d'arriver à Paris. Analyste financier dans une grande banque londonienne, il a décidé de quitter un métier bien payé pour être en phase avec ses convictions écologiques. \"On a besoin de prendre des décisions radicales. Il faut tout repenser\", explique-t-il. Changer de modèle Quel métier va-t-il exercer désormais ? \"La course au profit est en train de tous nous tuer. J'espère que mon geste permettra de créer un électrochoc auprès de mes collègues et auprès de ma profession\", précise le jeune homme. D'autres ont choisi de manifester à vélo pour dénoncer un monde qui va trop vite. Pour être au cœur du mouvement, Cécile, animatrice, a posé plusieurs jours de congé. La jeune femme a suivi plusieurs manifestations cette semaine."	Elsa Pallot	France 2	10	12	2019
Climat : l'inquiétante fonte du glacier d'Ossoue	"Le glacier des Hautes-Pyrénées a déjà perdu les deux tiers de sa surface. Il pourrait totalement disparaître vers 2050.Dans la vallée d'Ossoue (Hautes-Pyrénées), les randonneurs sont surpris par la température sur les sommets. Selon Didier Lacaze, un ancien gardien du refuge de Bayssellance, ne pas trouver de neige en juin à cette hauteur, plus de 2 600 mètres, n'est arrivé que récemment. Il précise qu'il n'y a cependant \"jamais de règle absolue d'une année sur l'autre\". Pierre René, qui mesure le glacier d'Ossoue, analyse sa fonte. Avec la hausse des températures, il a perdu les deux tiers de sa surface depuis le milieu du XIXe siècle, au moment où il a été pour la première fois mesuré et cartographié. Une diminution rapide Selon Pierre René, le glacier d'Ossoue a perdu un mètre et demi d'épaisseur de glace. \"Globalement, la tendance est vraiment à une diminution rapide du glacier\", analyse le glaciologue. À ce rythme, il aura disparu vers 2050."	Pierre-Yves Grenu	France 3	7	2	2019
Climat : l'éco-anxiété est-elle le nouveau mal du siècle ?	La canicule, la fonte des glaciers, la montée des eaux, les animaux menacés de disparition... Face au dérèglement climatique, beaucoup se disent inquiets. Pour certains, l'inquiétude se transforme en peur, voire en angoisse paralysante. On les appelle les éco-anxieux. Peut-on parler d'un nouveau phénomène ?Des icebergs qui s'effondrent, de la terre craquelée, des ours polaires la peau sur les os... Ces images tournent en boucle sur tous les écrans, celles d'une planète qui se dégrade sous nos yeux, en temps réel. Anxiogène, cauchemardesque, l'idée de l'effondrement irréversible du monde tel qu'on le connaît se répand et a des conséquences sur notre moral. Des étudiantes en psychologie travaillent sur cette nouvelle anxiété. Elles distribuent des questionnaires aux passants et tous se disent au moins inquiets à court terme. Ce sujet d'inquiétude peut se transformer en une angoisse plus profonde. 85% des Français disent leur inquiétude L'éco-anxiété, ou burn out écologique, Valentine Cancel dit en avoir été victime. Elle participe à une enquête chez un psychothérapeute spécialiste de la question, Pierre-Éric Sutter. Elle va mieux au quotidien, mais s'interdit d'avoir un enfant. Sa vision du futur est trop sombre. Valentine n'est pas un cas isolé. Le psychothérapeute dit voir de plus en plus de jeunes exprimer la même détresse. On a jamais autant parlé dans les médias de changement climatique. Des lanceurs d'alerte sont apparus, tels que l'astrophysicien Aurélien Barrau ou Greta Thunberg. Mal du siècle ou pas, selon un récent sondage, 85% des Français se disent inquiets face au réchauffement climatique.	Philippe Denis	France 3	10	18	2019
Climat : la jeunesse se mobilise à travers le monde	Des centaines de milliers de collégiens et de lycéens à travers le monde ont manifesté vendredi 20 septembre pour demander aux dirigeants des efforts dans la lutte contre le réchauffement climatique. Le mouvement prend de plus en plus d'ampleur chaque vendredi.Une clameur s'élève entre les gratte-ciel de New York (États-Unis), vendredi 20 septembre. C'est le beau milieu de la journée scolaire, et pourtant, de nombreux enfants défilent dans la rue. Ils ont quitté les cours avec la bénédiction des services éducatifs de la ville pour faire entendre leur indignation et leur inquiétude. La jeune Greta Thunberg veut se fondre dans la foule, mais elle représente forcément un porte-drapeau pour les manifestants et la cause climatique. Angela Merkel promet 100 milliards d'euros d'ici 2030 pour la protection du climat Autre lieu très en pointe du combat durant cette journée de vendredi, l'Allemagne et sa longue tradition militante écologiste. Un million de personnes ont défilé dans les rues. Porte de Brandebourg, à Berlin, des militants ont pris part à une mise en scène-choc, corde au cou et debout sur un bloc de glace en train de fondre. Ils symbolisent le suicide annoncé de l'espèce humaine. Comme le climat du monde inquiète, c'est toute la planète qui manifeste, du Kenya à la Grèce, de la Suisse à l'Australie, en passant par les Philippines ou l'Afrique du Sud, toutes les populations ont voulu lancer un signal. La pression populaire a été entendue en Allemagne. La coalition d'Angela Merkel vient d'annoncer un investissement massif de 100 milliards d'euros d'ici 2030 pour la protection du climat et la transition énergétique.	Elsa Pallot	France 2	9	20	2019
Climat : la montée des eaux pourrait rayer de la carte plusieurs villes françaises	"Les scientifiques du Giec dévoilent un rapport alarmant sur le niveau des océans mercredi 25 septembre. Une situation qui changerait beaucoup de choses.Les prévisions du Giec (Groupe d'experts intergouvernemental sur l'évolution du climat) sont inquiétantes. Dans leur rapport, les scientifiques estiment que les eaux pourraient monter jusqu'à 1m10 d'ici 2100. L'île de Ré (Charente-Maritime) serait alors coupée en deux, submergée par l'océan. Même constat du côté de l'estuaire de la Gironde où la mer grignotera un peu plus les terres. Du côté de la Méditerranée, la Camargue disparaîtrait tout simplement. \"Ça, c'est dans l'hypothèse où les températures grimperaient de 3°C de plus maximum, car au-delà, les scénarios sont encore plus pessimistes\", rapporte la journaliste Charlotte Gillard sur le plateau du 19/20. Réduire les émissions de gaz à effet de serre Sur des images de prévision de la Nasa, on observe que les frontières maritimes de la France seraient sensiblement touchées. Des villes comme Calais (Pas-de-Calais), Le Havre (Seine-Maritime) ou Cherbourg (Manche) seraient totalement rayées de la carte. Pour éviter ce scénario catastrophe, les États devront réduire drastiquement leurs émissions de gaz à effet de serre."	Philippe Denis	France 3	9	25	2019
Climat : le Giec publie un rapport alarmant sur les océans	Le Giec égraine les conséquences climatiques dans son rapport publié mercredi 25 septembre. La montée du niveau des océans pourrait conduire au déplacement de 280 millions de personnes.Des glaciers qui se délitent dans la mer. Ces images illustrent les conclusions du rapport du Giec (Groupe d'experts intergouvernemental sur l'évolution du climat) publié mercredi 25 septembre. La montée du niveau de la mer est deux fois plus rapide qu'il y a dix ans. Le réchauffement des eaux a plus que doublé depuis 1993. En Arctique, on assiste à une réduction de la banquise sans précédent. Le pire des scénarios envisagés par les experts : +7°C sur Terre d'ici 2100. 280 millions de personnes déplacées En un siècle, le niveau des eaux a monté de manière exponentielle. L'hypothèse la plus optimiste, avec seulement 2°C de plus, entraînerait le déplacement de 280 millions de personnes. Typhons, ouragans et inondations pourraient se multiplier dangereusement. Pour éviter le pire, il faudrait que les États triplent leurs ambitions sur la réduction des émissions de gaz à effet de serre.	Pierre-Yves Grenu	France 3	9	25	2019
Climat : le coup de tonnerre des jeunes	La jeunesse était dans la rue vendredi 15 mars pour défendre la planète.Ils n'avaient jamais été aussi nombreux dans la rue. À Lyon (Rhône), l'imagination est au pouvoir pour crier sa colère. Slogans humoristiques sur des cartons, et pour sauver la planète : un engagement concret dans leur vie quotidienne. Plusieurs militants déclarent à notre micro être devenus végétariens, et d'essayer de recycler un maximum. Lycéens, étudiants et même élèves de primaires : la planète les a fait descendre dans la rue pour la première fois. Manifs et débats Qu'importe l'âge, c'est le message qui compte. Sauver la planète pour eux, c'est essentiel puisque ça peut changer leur avenir, et leurs choix de vie. Après la manifestation, le débat, prôné par le ministre de l'Éducation, Jean-Michel Blanquer. Près de Nice, au lycée international de Valbonne (Alpes-Maritimes), il n'a pas vraiment mobilisé. Seulement une soixantaine d'élèves sur 2 300 étaient présents.	Elsa Pallot	France 2	3	15	2019
Climat : le pôle Nord se réchauffe deux fois plus vite que le reste de la planète	Au Groenland, 11 milliards de tonnes de glace ont fondu en une journée mercredi 31 juillet.La calotte glacière du Groenland rétrécit littéralement à vue d'œil. Des images capturées jeudi 1er août révèlent un glacier qui n'en finit pas de fondre. De débit de l'eau montre à quel point le phénomène s'accélère. La veille, 11 milliards de tonnes de glace ont fondu en une semaine journée, l'équivalent de 4,4 millions de piscines olympiques. Sur tout le mois de juillet, le plus chaud jamais enregistré dans le monde, ce sont 197 milliards de tonnes qui ont disparu, trois fois plus que d'habitude en cette période de l'année. Jusqu'à 21°C enregistrés Selon les scientifiques, les vagues de chaleur sont remontées jusqu'en Arctique et ont accéléré la fonte. Au Groenland, le mercure affichait jusqu'à 21°C cet été, un record absolu. Cette neige noircie qui recouvre désormais une large partie de la calotte est à la fois un signe et une conséquence du réchauffement climatique. Le pôle Nord se réchauffe aujourd'hui deux fois plus rapidement que le reste de la planète.	Elsa Pallot	France 2	8	5	2019
Climat : les associations mettent leur menace à exécution et portent plainte contre l'État pour inaction	"Quatre ONG soutenues par 2 millions de signataires ont attaqué l'État pour inaction climatique jeudi 14 mars. La démarche inédite est censée mettre les politiques face à leur responsabilité.La pétition, portée par des personnalités, avait réuni plus de 2 millions de signatures. Jeudi 14 mars, les organisations à l'origine de \"L'affaire du siècle\" ont mis leur menace à exécution en portant plainte pour \"inaction face au dérèglement climatique\". L'État est directement visé par cette procédure, accusé de ne pas tenir ses engagements en matière de réduction des gaz à effet de serre notamment. Les associations espèrent ainsi contraindre le gouvernement. Un recours limité Selon Me Arnaud Gossement, avocat spécialiste du droit de l'environnement, les chances d'aboutir à des résultats sont très minces. \"Le juge administratif est compétent pour indemniser un préjudice et identifier un dysfonctionnement administratif (...). Là, en l'occurrence, le dysfonctionnement est politique, c'est un problème de volonté politique. Le juge administratif ne peut donc pas ordonner à un homme politique d'avoir de la volonté\", décrypte l'expert. Avec ce recours, les associations espèrent faire monter la pression, à deux jours de la mobilisation mondiale pour le climat."	Philippe Denis	France 3	3	14	2019
Climat : les coquillages de l'Hérault meurent sous la chaleur	"Le réchauffement climatique provoque la mort des coquillages, c'est le cas notamment dans l'étang de Thau (Hérault) qui fournit 10% de la production d'huitres et de moules.Sur l'étang de Thau (Hérault), le soleil est parfois trop généreux avec les coquillages. Depuis deux ans, les moules d'Hervé Collomb meurent sur leurs cordes, car l'eau manque d'oxygène sous la chaleur. La lagune est un milieu fermé, sensible aux changements climatiques. Les huîtres, pourtant plus résistantes, commencent à souffrir elles aussi. \"On espère que ça va redémarrer, mais les trois mois de retard de pousse on ne les récupérera pas\", confie le conchyliculteur Jean-Jacques Berlhe. Des professionnels en danger Les 450 exploitations de l'étang de Thau sont en danger et la lagune a été placée sous haute surveillance. Des scientifiques effectuent des relevés tous les quinze jours : l'eau est de plus en plus chaude et de plus en plus concentrée en sel. Après les moules, les huîtres seront les prochaines victimes du réchauffement climatique. Il faut donc faire vite avant que les professionnels ne cessent leur activité."	Elsa Pallot	France 2	10	9	2019
Climat : les cultures déboussolées	"Le températures sont particulièrement douces pour un mois de février, et dans les champs, certaines cultures sont déboussolées.Marc Pesnot est vigneron, et en ce moment, il ne quitte plus des yeux ses jeunes pieds de vigne. Depuis quelques jours, il a observé qu'aux alentours, certains arbres fruitiers sont déjà en fleurs, le signe de températures particulièrement élevées. Des températures record ont été enregistrées autour de Nantes (Loire-Atlantique), les nuits sont trop douces... Rien de bon pour un vigneron. Jusqu'au 10 mai, tout peut encore geler Dans la région de Nantes, la nature a pris de l'avance de deux à trois semaines sur le printemps. Conséquences : certains pommiers sont déjà en fleurs. Le risque est que le gel vienne tout gâcher. \"Jusqu'au 10 mai, on peut craindre que tout soit grillé par le gel\", confirme Gérard Placier, arboriculteur. Les agriculteurs se souviennent de mauvaises années, comme en 2017, avec des températures en mars à moins de 10°C. Certains avaient perdu jusqu'à la moitié de leur récolte."	Thomas Horeau	France 2	2	28	2019
Climat : les jeunes bousculent leurs aînés pour défendre leur futur	"JT 20H - Selon les organisateurs, la grève mondiale pour le climat de ce vendredi 15 mars 2019 a mobilisé plus de 150 000 personnes dans tout le pays.  La grève pour le climat, prévue ce vendredi 15 mars 2019, a largement mobilisé les lycéens. Ils étaient 29 000 dans les rues de Paris, 10 000 à Nantes, et 5 000 à Strasbourg. Un appel international qui s'est doublé d'un débat dans certains établissements. Les jeunes jugent leurs aînés \"très très en retard sur la question\". Ce sujet a été diffusé dans le journal télévisé de 20H du 15/03/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 15 mars 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	3	15	2019
Climat : les jeunes de nouveau dans la rue	"À deux jours des élections européennes, les jeunes ont de nouveau défilé pour le climat, vendredi 24 mai. Un mouvement qui perdure, chaque semaine, dans de nombreux pays.De l'Allemagne à l'Italie en passant par la Suède, derrière Greta Thunberg, des milliers de jeunes européens ont de nouveau défilé, vendredi 24 mai, pour défendre le climat. À Paris, les manifestants, symboliquement, ont décroché le portrait d'Emmanuel Macron dans la mairie du 19e arrondissement : le quarantième ainsi retiré depuis le début du mouvement. \"Ce geste vient dénoncer l'inaction du gouvernement d'Emmanuel Macron\", explique Élodie Nace, porte-parole d'Action non-violente COP21. \"Voter climat\" À deux jours des élections européennes, les jeunes veulent aussi placer l'enjeu climatique au coeur du scrutin. \"On a aussi un message à faire passer (...) aux adultes pour leur dire que dimanche, il faudrait essayer de voter climat\", souligne un manifestant à Tours (Indre-et-Loire). Samedi 25 mai, d'autres marches pour le climat sont programmées dans 80 villes."	Philippe Denis	France 3	5	24	2019
Climat : les lycéens et étudiants français mobilisés	"Dans le sillage d'un mouvement qui a déjà pris en Grande-Bretagne, en Irlande ou en Belgique, les lycéens et étudiants français ont manifesté pour le climat vendredi 15 février.Les lycéens et étudiants réclament un état d'urgence climatique, estimant que le gouvernement n'en fait pas assez. \"Le climat est une cause qui concerne tout le monde, il faut vraiment que les politiques s'y intéressent plus. S'il y a autant de jeunes dans la rue aujourd'hui, ce n'est pas pour rien\", explique l'un des manifestants. Le mouvement s'inscrit dans le sillage de celui lancé par la jeune suédoise Greta Thunberg, qui a pris l'habitude de sécher les cours depuis six mois le vendredi afin d'alerter les adultes sur l'urgence climatique. Journée de grève mondiale le 15 mars Vendredi 15 février, les manifestants à Paris se sont donc rendus jusqu'au ministère de l'Écologie. Ils n'ont pas obtenu la réponse directe de François de Rugy, mais de Brune Poirson, secrétaire d'État à la Transition écologique. \"Derrière cette porte, contrairement peut-être à ce que certains peuvent penser, vous n'avez pas des adversaires, mais des alliés\", a-t-elle expliqué. Les étudiants sont attendus encore plus nombreux le 15 mars prochain, journée de grève mondiale pour le climat."	Elsa Pallot	France 2	2	15	2019
Climat : producteur de moules, il s'associe à la plainte contre l'État	"Un producteur de moules de Charente-Maritime s'est associé à la plainte contre l'État pour \"inaction climatique\". Cette dernière a été soutenue par une pétition qui a recueilli plus de 2 millions de signatures.Quatre associations écologistes vont porter plainte contre l'État pour \"inaction climatique\". L'initiative est soutenue par une pétition qui a recueilli plus de 2 millions de signatures. Parmi elles, celle de Jean-François Périgné, mytiliculteur. Sur cette côte de l'Île d'Oléron (Charente-Maritime), un producteur de moules s'élève contre l'État. Jean-François Périgné lui reproche de ne pas assez lutter contre le réchauffement climatique. En ce mois de mars, il prépare ses installations : \"Les moules qui sont au large sont en train de se reproduire, les larves sont entraînées par les courants et vont se fixer sur un support\". Les moules grossiront normalement jusqu'à l'été, mais d'année en année, il voit la santé des coquillages se dégrader. \"Sur les bouchots, on sent une nette dégradation de la qualité, du poids total. Les animaux sont de plus en plus maigres\", explique Jean-François Périgné. 2,2 millions de signatures Première cause : les fortes tempêtes qui se multiplient et qui à force, bousculent les écosystèmes. Il est d'autant plus inquiet qu'il y a vingt ans, c'est déjà une tempête qui avait ravagé son activité d'alors, la culture d'algues. À terre, les travaux peuvent réparer les dégâts des tempêtes, mais en mer, elles ont des conséquences irréversibles sur la biodiversité. Parce que Jean-François Périgné voit ses moules malades, il s'est associé à la plainte de quatre associations contre l'État, défendue dans un clip avec des célébrités. Une plainte appuyée par une pétition signée par 2,2 millions de personnes, un record et un soutien populaire qui conforte les associations dans leur démarche. Face à cette mobilisation inattendue, le ministre de la Transition écologique a invité 175 signataires de la pétition à débattre, mais pour lui, cette plainte ne fera pas baisser les émissions de gaz à effets de serre. Une plainte sera pourtant bien déposée vendredi 15 mars."	Philippe Denis	France 3	3	9	2019
Climat : sécheresse précoce dans le Sud-Est	"Selon Météo France, le Sud-Est est touché par un déficit de pluie record depuis quatre mois. Les sols et la végétation manquent d'eau, les pompiers font face à des feux comme en plein été.Malgré la pluie des Canadair, le feu continu son œuvre dans la montagne de Prads-Haute-Bléone (Alpes-de-Haute-Provence). L'incendie d'origine accidentelle a déjà ravagé 120 hectares de forêts en trois jours. La lutte des 120 pompiers engagés au sol est très difficile. Le colonel Philippe Sansa explique qu'ils n'ont \"aucune voie d'accès avec les véhicules\", et sont donc obligés de créer leurs propres accès. Un incendie précoce favorisé par le vent, mais surtout la sécheresse. Aucune goutte prévue dans les jours à venir Un phénomène qui touche plusieurs départements du sud de la France. Dans le Var, un cours d'eau a disparu. La terre manque d'eau et ces viticulteurs sont obligés d'arroser leur nouvelle vigne, quatre litres par pied, le résultat d'un hiver particulièrement sec. Raymond Bueil, viticulteur, n'a jamais vu ça en plus de quarante-cinq ans dans les vignes. La situation ne devrait pas s'améliorer, puisqu'aucune goutte de pluie n'est annoncée dans les jours à venir."	Philippe Denis	France 3	3	27	2019
Climat : une mobilisation suivie dans toute la France	"Vendredi 20 septembre, adultes et jeunes se sont rassemblés pour défendre le climat à Paris et en région.C'est une colère qui monte. Vendredi 20 septembre, près de 10 000 lycéens se sont mobilisés à Paris contre le réchauffement climatique. \"On est en train d'essayer de réparer les erreurs qui ont été faites dans les générations passées\", indique une militante dans le cortège. Une lycéenne est même venue accompagnée de sa mère depuis Belfort (Territoire de Belfort) : \"Je pense que nous les jeunes, vu qu'on ne peut pas voter, on doit sortir dans la rue pour se faire entendre\". Une mobilisation à Nouméa À Clermont-Ferrand (Puy-de-Dôme), d'autres élèves regrettent que leurs aînés soient résignés face au dérèglement climatique. Même mobilisation dans les rues de Bayonne (Pyrénnées-Atlantiques) où les jeunes veulent désormais influencer la génération du futur. Des lycéens se sont rassemblés jusqu'à Nouméa, en Nouvelle-Calédonie, à 17 km de là. L'île souhaite également peser sur les dirigeants rassemblés dans quelques jours pour le sommet du climat de l'ONU à New York (États-Unis)."	Philippe Denis	France 3	9	20	2019
Climat : une vague de chaleur exceptionnelle s'abat sur les États-Unis	"Une canicule a lieu dans le centre et l'est des États-Unis. Des records historiques ont été battus avec des chaleurs de 10 à 20°C supérieures aux normales de saisons. Des écoles ont même dû fermer.Des chaleurs étouffantes, un soleil de plomb, un taux d'humidité record... Les habitants de l'Ohio, aux États-Unis, n'en reviennent pas. On mesure plus de 40°C en plein mois d'octobre. \"Cette hausse est due aux changements climatiques. Ces vagues de chaleur sont de plus en plus fortes et seront de plus en plus nombreuses dans le futur\", explique Jeff Berardelli, météorologue. De jamais vu depuis 1972 Ces conditions sont jugées trop pénibles pour les élèves dans l'Ohio. Une centaine d'écoles sans air conditionné a dû fermer. \"En classe, les enfants étaient littéralement la tête sur le bureau, les yeux hagards, l'air complètement épuisé\", explique Rick O'Bleness, professeur. À Phoenix, en Arizona, un homme a laissé son enfant de 4 mois dans un véhicule. La petite fille n'a malheureusement pas survécu. Cette vague de chaleur frappe le centre, mais aussi l'est des États-Unis, avec des températures records pour un mois d'octobre, 36,6°C. C'est du jamais-vu depuis 1972, date des premières mesures météo."	Thomas Horeau	France 2	10	4	2019
Cliniques des chevaux : du box au bloc	JT 20H - Une clinique vétérinaire spécialisée dans les soins des chevaux de course a bâti sa réputation européenne. Elle soigne plus de 1 500 animaux chaque année.  Les animaux, eux aussi, profitent de nos technologies médicales. Une clinique vétérinaire dotée de matériaux derniers cris a été consacrée aux soins des chevaux de course. Ces animaux peuvent rapporter des millions à leurs propriétaires. Ces derniers ne comptent pas lorsqu'il faut les bichonner. Ce sujet a été diffusé dans le journal télévisé de 20H du 17/02/2019 présenté par Anne-Claire Coudray. Vous retrouverez au programme du JT de 20H du 17 février 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	2	17	2019
Cocaïne échouée : plusieurs plages de la côte atlantique interdites d'accès	L'essentiel Depuis plusieurs jours, de nombreux paquets de cocaïne ont été retrouvés le long du littoral atlantique. Devant la situation, plusieurs mairies ont décidé de fermer ses plages au public. Les gendarmes patrouillent pour faire respecter l'interdiction.  D'où viennent les centaines de kilos de cocaïne qui s'échouent depuis plusieurs semaines sur la côte atlantique ? Cette question reste toujours sans réponse. Depuis la mi-octobre, 763 kilos de poudre blanche ont été récupérés. En réaction, six communes de Gironde ont interdit l'accès aux plages, car le phénomène semble s'accélérer. Ce sujet a été diffusé dans le journal télévisé de 20H du 11/11/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 11 novembre 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	11	10	2019
Cognac, une petite ville connue dans le monde entier	JT 13H - Ce 25 mai 2019, notre journaliste nous emmène en immersion dans la ville de Cognac, située dans le Sud-ouest du pays.  Le cognac appartient au patrimoine français depuis des siècles, mais la ville qui lui a donné son nom raconte tellement l'histoire du pays. Notre journaliste a choisi d'aborder la ville de Cognac par le fleuve Charente, à bord d'un bateau de location. L'occasion de visiter les écluses et le château de François 1er, qui est également un monument historique à ne pas manquer. Ce dernier abrite notamment le berceau de la fameuse eau-de-vie qui fait sa célébrité. Ce sujet a été diffusé dans le journal télévisé de 13H du 25/05/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13H du 25 mai 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	25	2019
Colis piégé à Lyon : aucun détail sur l'identité de l'auteur des faits n'a été donné	JT 13H - L'enquête sur l'attaque perpétrée à Lyon se poursuit. Jusqu'ici, le procureur de la République n'a donné aucun détail sur l'identité de l'auteur des faits.  Une centaine d'enquêteurs sont sur les traces de l'auteur du colis piégé qui a explosé à Lyon. Ils sont notamment en train de visionner les images des 500 caméras de vidéosurveillance qui quadrillent le centre-ville. Ces derniers ont pu repérer la marque du vélo utilisé par l'assaillant et maintenant, ils sont en train d'étudier les témoignages qui leur sont déjà parvenus. Ce sujet a été diffusé dans le journal télévisé de 13h du 25/05/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 25 mai 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	25	2019
Colis piégé à Lyon : ce que l'on sait de Hichem M.	L'essentiel JT 20H - Hichem M. est l'auteur présumé de l'explosion d'un colis piégé survenue à Lyon vendredi 24 mai 2019. Focus sur son profil avec Georges Brenier, spécialiste police de TF1.  Ce mardi 28 mai 2019, le principal suspect dans l'explosion d'engin artisanal à Lyon est toujours en garde à vue. Son profil est très intrigant à en croire les enquêteurs. Ils ont peu de certitude sur lui et ses motivations restent un mystère. Plus de détails en image. Ce sujet a été diffusé dans le journal télévisé de 20H du 28/05/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 28 mai 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	27	2019
Colis piégé à Lyon : le suspect de 24 ans passe aux aveux	"Après deux jours en garde à vue, le principal suspect dans l'explosion d'un colis piégé à Lyon (Rhône) est passé aux aveux mercredi 29 mai.Le jeune homme de 24 ans est passé à table. Lundi 27 mai, alors qu'il descendait d'un bus dans le 7e arrondissement de Lyon (Rhône), le principal suspect dans l'explosion d'un colis piégé a été interpellé par les forces de l'ordre. Placé en garde à vue puis transféré à la DGSI, il a fini par avouer être l'auteur de l'attaque. \"Il dit avoir agi seul et avoir acheté tous les composants de l'engin explosif sur internet\", indique la journaliste Nathalie Perez depuis Nanterre, dans les Hauts-de-Seine. En lien avec des membres de Daech Après une perquisition menée au domicile de ses parents, à Oullins (Rhône), et l'étude de son matériel informatique, les enquêteurs ont retrouvé des liens avec l'organisation terroriste État islamique. \"Il aurait avoué avoir des liens avec certains membres de Daech\", poursuit la journaliste. Le jeune homme n'a toujours pas expliqué pourquoi il avait placé la bombe devant un magasin La Brioche dorée, en plein centre de Lyon, mais l'interrogatoire risque de se poursuivre encore toute la nuit."	Philippe Denis	France 3	5	29	2019
